sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;accelerationX;accelerationY;accelerationZ;
1584543159;986206;875;486545;1584543159;986206;-7.235278;3.244143;2.276886;
1584543160;86091;875;588416;1584543160;86091;-15.99327;2.604891;-7.050924;
1584543160;196533;875;688597;1584543160;196533;-13.24951;3.05979;0.248997;
1584543160;286282;875;778229;1584543160;286282;-11.85848;0.2513912;-3.739743;
1584543160;381282;875;873352;1584543160;381282;-12.39718;-2.827552;-4.13718;
1584543160;401867;875;894538;1584543160;401867;-8.959103;1.414973;-1.505953;
1584543160;581648;876;73626;1584543160;581648;-3.847482;7.553706;-2.765303;
1584543160;610877;876;102977;1584543160;610877;-6.227318;0.593762;0.9050083;
1584543160;706235;876;198132;1584543160;706235;-17.5878;0.3471592;-3.428497;
1584543160;739821;876;232990;1584543160;739821;-11.01572;-0.2346318;-5.331887;
1584543160;762807;876;255751;1584543160;762807;-16.47929;-0.5386954;3.397372;
1584543160;788610;876;280854;1584543160;788610;-13.25191;-5.171475;-2.499547;
1584543160;881834;876;373763;1584543160;881834;-11.83933;-0.5051765;-2.834735;
1584543160;912288;876;404680;1584543160;912288;-11.65497;-4.335899;-5.08289;
1584543161;11223;876;503077;1584543161;11223;-8.50181;5.702988;-2.197877;
1584543161;109495;876;601572;1584543161;109495;-5.24809;4.307169;-3.517082;
1584543161;201957;876;693912;1584543161;201957;-3.035848;2.482787;1.539472;
1584543161;302000;876;793925;1584543161;302000;-9.718064;-0.6153098;-5.386954;
1584543161;325160;876;817158;1584543161;325160;-10.11311;-6.229712;-0.9265561;
1584543161;426151;876;917911;1584543161;426151;-12.35408;-4.824317;-3.145981;
1584543161;512168;877;4178;1584543161;512168;-9.5385;-2.365471;2.825158;
1584543161;607065;877;98921;1584543161;607065;-14.79856;-4.52983;2.497152;
1584543161;644068;877;141099;1584543161;644068;-18.77294;-0.5674258;-0.806846;
1584543161;721768;877;213888;1584543161;721768;-5.750873;8.602366;-2.384625;
1584543161;812441;877;304508;1584543161;812441;-4.893748;1.235408;-0.2298434;
1584543161;907455;877;399660;1584543161;907455;-12.96221;-0.950498;-3.847482;
1584543161;933235;877;432179;1584543161;933235;-16.18959;2.456451;-0.6440402;
1584543162;22194;877;514109;1584543162;22194;-12.93587;-3.617639;-5.805939;
1584543162;112763;877;604650;1584543162;112763;-2.734178;1.252167;-1.072602;
1584543162;137919;877;636046;1584543162;137919;-9.519346;-3.074155;1.833959;
1584543162;222469;877;716110;1584543162;222469;-14.31254;-1.130063;3.363853;
1584543162;313065;877;805003;1584543162;313065;-13.06037;-5.485116;-1.09415;
1584543162;338967;877;838608;1584543162;338967;-18.11213;-5.904101;1.431733;
1584543162;423038;877;914960;1584543162;423038;-15.3205;-1.302446;1.61848;
1584543162;517533;878;13850;1584543162;517533;-7.752425;3.804386;0.3232172;
1584543162;557465;878;49843;1584543162;557465;-2.691083;2.590526;0.4501099;
1584543162;642822;878;135029;1584543162;642822;-10.28549;-4.824317;0.1508347;
1584543162;727591;878;220477;1584543162;727591;-6.900089;-0.3998317;0.4333505;
1584543162;817828;878;309673;1584543162;817828;-5.533;-0.1484405;-1.06542;
1584543162;843251;878;336283;1584543162;843251;-0.8475474;-0.7158663;-1.017536;
1584543162;928144;878;420239;1584543162;928144;-11.03009;-2.626439;-3.818752;
1584543162;964665;878;456947;1584543162;964665;-7.603984;2.688689;-1.908179;
1584543163;42240;878;534139;1584543163;42240;-6.17704;-0.237026;0.1723825;
1584543163;128251;878;620292;1584543163;128251;-4.599261;2.837129;-3.622427;
1584543163;218321;878;710193;1584543163;218321;-10.82897;2.327164;1.422156;
1584543163;243472;878;735265;1584543163;243472;-15.42824;-0.4046201;5.23133;
1584543163;328437;878;820526;1584543163;328437;-11.17374;-2.449268;-0.5195417;
1584543163;356198;878;856788;1584543163;356198;-8.451531;-4.022259;0;
1584543163;438530;878;933257;1584543163;438530;-11.82496;-6.153098;0.4884171;
1584543163;538558;879;30314;1584543163;538558;-8.942343;4.173093;-0.9121909;
1584543163;628868;879;121204;1584543163;628868;-1.338359;4.362236;-0.6224924;
1584543163;652305;879;147189;1584543163;652305;1.690306;3.481169;0.8379706;
1584543163;738524;879;230469;1584543163;738524;-5.044583;10.80503;-6.813898;
1584543163;774887;879;266643;1584543163;774887;-4.771644;7.826645;-3.711013;
1584543163;861415;879;360668;1584543163;861415;-0.7206547;4.967968;-0.8164228;
1584543163;954835;879;450778;1584543163;954835;2.006341;8.925584;-5.343858;
1584543164;39144;879;531070;1584543164;39144;-16.49126;-8.74123;-1.934515;
1584543164;62984;879;565968;1584543164;62984;-14.3293;-11.87763;2.822764;
1584543164;159732;879;651927;1584543164;159732;-14.82729;2.999935;-5.50427;
1584543164;264058;879;756218;1584543164;264058;-16.51281;-8.207323;3.883395;
1584543164;359467;879;851387;1584543164;359467;-11.2312;1.182736;0.9696517;
1584543164;457372;879;950346;1584543164;457372;-11.37246;3.189077;-0.6895301;
1584543164;564548;880;56716;1584543164;564548;-6.244078;5.786786;0.6847417;
1584543164;654559;880;146566;1584543164;654559;-10.13226;0.6847417;5.305551;
1584543164;698805;880;191276;1584543164;698805;-15.28219;-1.606509;2.135628;
1584543164;774571;880;266736;1584543164;774571;-3.277662;3.371036;-6.375759;
1584543164;870009;880;361933;1584543164;870009;-2.753332;2.930503;-0.1699883;
1584543164;959604;880;451702;1584543164;959604;-12.95263;2.434903;2.027889;
1584543165;59572;880;551682;1584543165;59572;-5.121197;4.022259;-7.539341;
1584543165;87586;880;592746;1584543165;87586;-9.983821;0.557849;0.9672575;
1584543165;190698;880;694190;1584543165;190698;-3.047819;-1.84593;0.5195417;
1584543165;279785;880;772071;1584543165;279785;-11.3533;-0.4285621;-3.004723;
1584543165;375584;880;867392;1584543165;375584;-4.788404;1.465251;-0.6464344;
1584543165;489125;880;981253;1584543165;489125;-9.679757;-0.8690952;-2.351106;
1584543165;584785;881;76928;1584543165;584785;-9.193734;1.302446;-0.2059013;
1584543165;670437;881;162755;1584543165;670437;-11.13304;-0.2442086;-3.251326;
1584543165;695704;881;187901;1584543165;695704;-7.493851;-1.012747;1.872266;
1584543165;780106;881;273303;1584543165;780106;-14.46337;-0.6727707;-3.634398;
1584543165;875099;881;377738;1584543165;875099;-13.28782;-2.75812;-5.533;
1584543165;975590;881;477465;1584543165;975590;-26.92759;-6.751649;-7.213729;
1584543166;75333;881;567784;1584543166;75333;-1.975216;1.699883;4.836287;
1584543166;175506;881;667934;1584543166;175506;-3.766079;3.445256;0.03830723;
1584543166;275496;881;768009;1584543166;275496;-15.33965;-1.601721;-2.300828;
1584543166;365641;881;857655;1584543166;365641;-0.1244985;2.590526;-1.414973;
1584543166;456094;881;948393;1584543166;456094;-16.23508;-3.368642;-1.862689;
1584543166;476211;881;987917;1584543166;476211;-9.023746;3.842694;1.841141;
1584543166;591498;882;83999;1584543166;591498;-6.725312;-2.602497;-3.773262;
1584543166;681248;882;175544;1584543166;681248;-8.83221;-0.7972692;0.4884171;
1584543166;709430;882;201699;1584543166;709430;-11.00854;1.836353;-1.221043;
1584543166;801170;882;293154;1584543166;801170;-4.663905;-1.302446;0.2442086;
1584543166;901491;882;393549;1584543166;901491;-8.429984;1.850718;0.237026;
1584543166;933021;882;425209;1584543166;933021;-9.797073;-1.486799;-2.56419;
1584543166;956441;882;448587;1584543166;956441;-11.50653;2.0231;-1.290475;
1584543166;977422;882;470276;1584543166;977422;-7.611167;1.982399;-4.884171;
1584543167;65362;882;557329;1584543167;65362;-7.220912;3.284845;1.225831;
1584543167;92311;882;588281;1584543167;92311;0.05506664;4.039018;-1.491588;
1584543167;176244;882;668311;1584543167;176244;-15.99087;-5.209783;-2.583344;
1584543167;271306;882;763225;1584543167;271306;-18.43775;-5.444415;-0.3112462;
1584543167;301846;882;794000;1584543167;301846;-14.07312;-2.284068;-2.106897;
1584543167;396268;882;888931;1584543167;396268;2.825158;2.853888;9.057265;
1584543167;421424;882;921355;1584543167;421424;-6.141127;-3.172317;5.602432;
1584543167;506596;883;2716;1584543167;506596;-2.221819;0.545878;-2.487576;
1584543167;597431;883;89596;1584543167;597431;-12.64617;-0.2106898;0.1436521;
1584543167;624227;883;124465;1584543167;624227;-10.12508;0.5961562;-1.731008;
1584543167;654591;883;146494;1584543167;654591;-11.68131;1.836353;3.579331;
1584543167;675078;883;166990;1584543167;675078;-11.21684;-1.45328;-0.6129156;
1584543167;705203;883;197499;1584543167;705203;-14.35084;0.533907;2.152387;
1584543167;806165;883;298266;1584543167;806165;-7.690176;-4.297592;2.264915;
1584543167;836486;883;329469;1584543167;836486;-12.48576;1.199495;6.684611;
1584543167;916871;883;409066;1584543167;916871;-9.56723;0.1364695;1.429338;
1584543168;18011;883;509991;1584543168;18011;-4.620809;3.229778;3.502717;
1584543168;48891;883;541131;1584543168;48891;-12.08832;2.169147;-0.5482722;
1584543168;69496;883;562278;1584543168;69496;-3.529053;4.699818;0.272939;
1584543168;90228;883;582075;1584543168;90228;-12.3038;2.224213;-10.05325;
1584543168;172433;883;664520;1584543168;172433;-13.05319;-4.18267;-0.5841852;
1584543168;192866;883;685144;1584543168;192866;-14.58787;-2.111686;-7.759608;
1584543168;277416;883;769465;1584543168;277416;-16.01003;-3.294421;-3.213019;
1584543168;297487;883;790752;1584543168;297487;-5.465962;1.493982;3.110068;
1584543168;387070;883;886773;1584543168;387070;-7.587225;-4.625597;-5.702988;
1584543168;482541;883;974373;1584543168;482541;-7.371747;5.717353;-4.050989;
1584543168;505536;883;997851;1584543168;505536;-10.35971;1.690306;0.2059013;
1584543168;602147;884;97884;1584543168;602147;-11.40598;-0.4453215;-4.400543;
1584543168;631542;884;123756;1584543168;631542;-8.53054;-0.9265561;-4.098873;
1584543168;726047;884;217954;1584543168;726047;-8.990228;3.220201;0.9409212;
1584543168;826879;884;318825;1584543168;826879;-2.454057;6.454768;-0.6129156;
1584543168;922492;884;414394;1584543168;922492;-8.540117;3.895366;-3.91452;
1584543169;26506;884;518283;1584543169;26506;-9.093178;-1.364695;-0.3782839;
1584543169;114047;884;606013;1584543169;114047;-10.34774;0.1484405;-2.712631;
1584543169;153039;884;645939;1584543169;153039;-7.359776;1.980005;-2.65517;
1584543169;232837;884;725134;1584543169;232837;-10.66138;1.247379;-4.680664;
1584543169;265056;884;757208;1584543169;265056;-13.49611;-0.641646;1.23062;
1584543169;288437;884;781922;1584543169;288437;-13.9989;-1.750161;-0.05746084;
1584543169;382751;884;874640;1584543169;382751;-3.435679;5.758055;-3.074155;
1584543169;487484;884;979344;1584543169;487484;-9.165004;3.608062;-1.438915;
1584543169;507660;885;12;1584543169;507660;-8.434772;3.900155;-1.015141;
1584543169;602913;885;94791;1584543169;602913;-1.94888;-1.537077;2.959233;
1584543169;633939;885;126910;1584543169;633939;-13.73553;-3.557784;-4.635174;
1584543169;734975;885;228160;1584543169;734975;-13.35725;-2.001553;-0.4572925;
1584543169;827582;885;319932;1584543169;827582;-9.560047;1.762132;1.108515;
1584543169;916548;885;409538;1584543169;916548;-8.317456;-0.1197101;-2.161964;
1584543169;945288;885;440438;1584543169;945288;-11.66694;1.374272;1.005565;
1584543170;37332;885;529452;1584543170;37332;-0.6033388;3.945644;1.297657;
1584543170;120670;885;612905;1584543170;120670;-8.231265;-0.9145851;2.343923;
1584543170;149463;885;650036;1584543170;149463;-4.819528;4.378995;0.3711013;
1584543170;237871;885;729693;1584543170;237871;-3.648763;2.161964;2.126051;
1584543170;321355;885;813428;1584543170;321355;-14.15213;-4.812346;-1.063026;
1584543170;350138;885;850444;1584543170;350138;-7.874529;1.893813;2.075773;
1584543170;433832;885;926003;1584543170;433832;-1.934515;1.697489;-1.496376;
1584543170;466135;885;958138;1584543170;466135;-7.666234;3.459621;0.5267243;
1584543170;487352;885;979257;1584543170;487352;-20.40817;-4.129998;0.2777274;
1584543170;508510;886;597;1584543170;508510;-10.27352;-3.20823;-1.278504;
1584543170;633939;886;126144;1584543170;633939;-3.86903;4.469975;6.323087;
1584543170;732910;886;225841;1584543170;732910;-15.22712;-0.5027823;-2.327164;
1584543170;827001;886;323195;1584543170;827001;0.06464344;6.165069;-1.434127;
1584543170;913991;886;405863;1584543170;913991;-10.87925;-0.7972692;-1.666364;
1584543170;948096;886;440204;1584543170;948096;-6.938396;1.276109;4.031836;
1584543171;36083;886;528801;1584543171;36083;-4.055778;2.707842;0.557849;
1584543171;69975;886;562505;1584543171;69975;-0.6464344;0.6847417;2.202666;
1584543171;153928;886;645832;1584543171;153928;-1.805228;4.292804;0.5482722;
1584543171;189277;886;683198;1584543171;189277;-6.806715;3.234566;-1.347936;
1584543171;273957;886;765877;1584543171;273957;-11.7699;1.283292;-4.869806;
1584543171;354467;886;846632;1584543171;354467;-8.264784;0.09337386;-1.551443;
1584543171;393938;886;885712;1584543171;393938;-11.70286;3.739743;-4.065354;
1584543171;489276;886;981285;1584543171;489276;-3.394978;-0.8283938;-2.731784;
1584543171;512019;887;4188;1584543171;512019;-21.0594;-3.895366;3.933673;
1584543171;599523;887;91381;1584543171;599523;-7.496245;2.947262;1.92015;
1584543171;619169;887;111060;1584543171;619169;-8.614338;4.067749;2.322376;
1584543171;704460;887;196501;1584543171;704460;-9.006987;0.9672575;-1.326388;
1584543171;724095;887;216289;1584543171;724095;-6.347029;1.953669;0.04788403;
1584543171;809599;887;301586;1584543171;809599;-18.68674;-6.931214;-2.753332;
1584543171;829505;887;328126;1584543171;829505;-13.86243;0.6129156;-1.16837;
1584543171;909570;887;401563;1584543171;909570;-12.16494;-4.187459;0.1604115;
1584543171;939535;887;431416;1584543171;939535;-18.96447;-1.426944;-0.6655881;
1584543171;960654;887;461799;1584543171;960654;-5.714959;0.8619126;0.8690952;
1584543172;54699;887;546618;1584543172;54699;-10.0748;-3.892972;-4.271256;
1584543172;154487;887;646413;1584543172;154487;-13.12501;-1.944092;3.05979;
1584543172;250477;887;742398;1584543172;250477;-13.77384;-0.8092402;-3.677494;
1584543172;290590;887;782334;1584543172;290590;-6.713341;0.8954314;4.383783;
1584543172;365064;887;857349;1584543172;365064;4.211401;6.868965;-0.56982;
1584543172;460024;887;980579;1584543172;460024;-18.07143;-4.276044;-3.502717;
1584543172;565160;888;57505;1584543172;565160;-12.98136;-2.688689;0.593762;
1584543172;660186;888;152284;1584543172;660186;-6.619967;1.479617;4.065354;
1584543172;756325;888;248583;1584543172;756325;-13.60864;-2.499547;1.264138;
1584543172;793235;888;286208;1584543172;793235;-15.10741;0;-3.576937;
1584543172;870153;888;371648;1584543172;870153;-11.33894;1.49877;-4.520253;
1584543172;965355;888;457396;1584543172;965355;-12.39478;-5.252879;3.29921;
1584543173;57979;888;549973;1584543173;57979;-16.47211;-4.944026;-2.178724;
1584543173;155109;888;646995;1584543173;155109;-14.80574;-5.554548;-3.040636;
1584543173;191491;888;688329;1584543173;191491;-8.209718;1.78368;-2.394202;
1584543173;270195;888;762390;1584543173;270195;-16.6421;-4.007894;-6.119579;
1584543173;367636;888;879255;1584543173;367636;-9.849746;-1.537077;-2.861071;
1584543173;471211;888;963418;1584543173;471211;-9.971849;-3.172317;-1.941698;
1584543173;497546;888;995935;1584543173;497546;-4.654328;0.7757213;-1.367089;
1584543173;580820;889;73126;1584543173;580820;-10.35253;-1.673547;-5.137957;
1584543173;616442;889;109997;1584543173;616442;-6.861782;0.938527;-4.019865;
1584543173;696504;889;195093;1584543173;696504;-9.830592;2.734178;-1.793257;
1584543173;725595;889;217757;1584543173;725595;-17.04672;-1.726219;-1.525106;
1584543173;746146;889;243931;1584543173;746146;-1.867477;3.198653;3.303998;
1584543173;831093;889;322987;1584543173;831093;-7.546524;-5.097255;0.3830723;
1584543173;857011;889;349501;1584543173;857011;-10.4866;-1.620875;-5.911284;
1584543173;882721;889;375396;1584543173;882721;-14.49929;-3.315969;6.282385;
1584543173;971823;889;464047;1584543173;971823;-4.027047;2.573767;-1.793257;
1584543174;66209;889;558433;1584543174;66209;-7.089231;-1.041478;-7.098808;
1584543174;166242;889;660850;1584543174;166242;-5.911284;3.847482;0.593762;
1584543174;259613;889;751759;1584543174;259613;-12.02608;-0.4237737;-1.714248;
1584543174;352559;889;850967;1584543174;352559;-17.89426;2.001553;0.6368576;
1584543174;441489;889;933515;1584543174;441489;-9.457096;3.29921;-0.7254431;
1584543174;468998;889;961456;1584543174;468998;-6.126762;1.149217;-1.556231;
1584543174;561569;890;54575;1584543174;561569;-9.708488;-1.165976;6.380548;
1584543174;589062;890;90094;1584543174;589062;-11.99256;0.8714894;4.79798;
1584543174;689310;890;191372;1584543174;689310;-12.29183;-3.306392;-3.469198;
1584543174;788933;890;290727;1584543174;788933;-11.54963;-1.549048;2.906561;
1584543174;900620;890;393371;1584543174;900620;-7.364564;-0.2442086;3.038242;
1584543174;998730;890;491631;1584543174;998730;-9.636662;0.9433154;-0.4740519;
1584543175;87176;890;579094;1584543175;87176;-7.970297;-4.218583;2.533065;
1584543175;181804;890;673916;1584543175;181804;-8.920795;-2.286463;-0.28491;
1584543175;207499;890;699385;1584543175;207499;-10.87207;-4.841076;0.1819593;
1584543175;307179;890;799370;1584543175;307179;-9.847351;3.701436;-0.8762778;
1584543175;337505;890;830178;1584543175;337505;-5.805939;3.971981;-4.532224;
1584543175;382193;890;874061;1584543175;382193;-13.90073;-3.964798;-2.748544;
1584543175;465955;890;957819;1584543175;465955;-3.021482;2.806004;-2.944868;
1584543175;496093;890;990180;1584543175;496093;-1.051054;1.599327;-3.22499;
1584543175;587771;891;79832;1584543175;587771;-9.885658;-1.525106;-4.252102;
1584543175;623589;891;116686;1584543175;623589;-13.20642;-1.879448;-3.773262;
1584543175;707744;891;199826;1584543175;707744;-10.82419;-3.181894;-2.23379;
1584543175;737174;891;229303;1584543175;737174;-7.57286;3.124433;0.7398083;
1584543175;757921;891;249816;1584543175;757921;-5.106832;7.558495;3.821146;
1584543175;781952;891;273840;1584543175;781952;-10.69011;1.889025;-5.346252;
1584543175;872777;891;364947;1584543175;872777;-8.281544;0.6823475;0.356736;
1584543175;968324;891;461626;1584543175;968324;-10.7763;7.520187;3.53863;
1584543176;4994;891;497758;1584543176;4994;-7.90326;5.224148;-0.818817;
1584543176;105067;891;597720;1584543176;105067;-4.692635;-3.663129;3.201048;
