sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;magneticFieldX;magneticFieldY;magneticFieldZ;
1584543407;379724;1122;873588;1584543407;379724;-133.7947;28.01984;-33.73626;
1584543407;400779;1122;894177;1584543407;400779;-133.7947;28.01984;-33.73626;
1584543407;484426;1122;978168;1584543407;484426;-74.95307;-21.71538;-54.99011;
1584543407;506299;1123;6473;1584543407;506299;-190.0096;99.99581;126.6797;
1584543407;535032;1123;28509;1584543407;535032;-190.0096;99.99581;126.6797;
1584543407;629565;1123;123655;1584543407;629565;118.2087;-102.4475;-230.25;
1584543407;663485;1123;157404;1584543407;663485;118.2087;-102.4475;-230.25;
1584543407;695695;1123;188995;1584543407;695695;118.2087;-102.4475;-230.25;
1584543407;770565;1123;273054;1584543407;770565;-151.8325;155.335;170.5368;
1584543407;801605;1123;295152;1584543407;801605;-151.8325;155.335;170.5368;
1584543407;884917;1123;378042;1584543407;884917;-151.8325;155.335;170.5368;
1584543407;907053;1123;400559;1584543407;907053;261.6353;-149.9061;-188.9231;
1584543407;936228;1123;430082;1584543407;936228;261.6353;-149.9061;-188.9231;
1584543408;35329;1123;528731;1584543408;35329;261.6353;-149.9061;-188.9231;
1584543408;140813;1123;643945;1584543408;140813;357.9535;-153.0584;-228.0571;
1584543408;254470;1123;748261;1584543408;254470;357.9535;-153.0584;-228.0571;
1584543408;340897;1123;845069;1584543408;340897;292.4571;-43.08051;-27.66374;
1584543408;440018;1123;933062;1584543408;440018;253.0542;5.779092;-0.506044;
1584543408;471909;1123;965531;1584543408;471909;253.0542;5.779092;-0.506044;
1584543408;559957;1124;69115;1584543408;559957;-178.2762;126.4395;163.6209;
1584543408;662374;1124;162900;1584543408;662374;-178.2762;126.4395;163.6209;
1584543408;691280;1124;186066;1584543408;691280;-178.2762;126.4395;163.6209;
1584543408;715504;1124;213061;1584543408;715504;39.22778;105.4247;166.9945;
1584543408;800197;1124;294182;1584543408;800197;39.22778;105.4247;166.9945;
1584543408;825339;1124;319138;1584543408;825339;39.22778;105.4247;166.9945;
1584543408;924349;1124;417639;1584543408;924349;326.256;-55.86456;-46.72472;
1584543409;15384;1124;508640;1584543409;15384;320.8272;-56.03968;-25.97692;
1584543409;53024;1124;545989;1584543409;53024;320.8272;-56.03968;-25.97692;
1584543409;130024;1124;623228;1584543409;130024;308.5685;-44.83175;-14.16923;
1584543409;241504;1124;735582;1584543409;241504;308.5685;-44.83175;-14.16923;
1584543409;320939;1124;814407;1584543409;320939;21.8905;98.59482;172.8983;
1584543409;415606;1124;908993;1584543409;415606;21.8905;98.59482;172.8983;
1584543409;455301;1124;949059;1584543409;455301;21.8905;98.59482;172.8983;
1584543409;534639;1125;44883;1584543409;534639;350.248;-73.20184;-90.41319;
1584543409;626018;1125;120037;1584543409;626018;78.8058;-75.65357;-185.5495;
1584543409;720413;1125;213788;1584543409;720413;78.8058;-75.65357;-185.5495;
1584543409;759902;1125;252857;1584543409;759902;143.4266;97.54408;110.4863;
1584543409;863610;1125;357353;1584543409;863610;143.4266;97.54408;110.4863;
1584543409;965646;1125;458640;1584543409;965646;360.055;-129.2415;-217.9363;
1584543410;66393;1125;559156;1584543410;66393;360.055;-129.2415;-217.9363;
1584543410;166055;1125;659361;1584543410;166055;-149.731;168.6444;168.1753;
1584543410;195219;1125;688913;1584543410;195219;-149.731;168.6444;168.1753;
1584543410;277847;1125;775149;1584543410;277847;-175.124;78.10531;36.0978;
1584543410;303025;1125;796179;1584543410;303025;-175.124;78.10531;36.0978;
1584543410;325901;1125;819177;1584543410;325901;-175.124;78.10531;36.0978;
1584543410;412320;1125;905368;1584543410;412320;-213.8264;157.4365;171.8863;
1584543410;433040;1125;926984;1584543410;433040;-213.8264;157.4365;171.8863;
1584543410;512520;1126;5109;1584543410;512520;32.39794;-61.81878;-187.0676;
1584543410;532561;1126;26042;1584543410;532561;32.39794;-61.81878;-187.0676;
1584543410;611504;1126;105033;1584543410;611504;52.18695;-75.65357;-211.5264;
1584543410;633120;1126;126586;1584543410;633120;52.18695;-75.65357;-211.5264;
1584543410;726834;1126;220366;1584543410;726834;313.8222;-68.64861;-98.17253;
1584543410;752540;1126;245942;1584543410;752540;313.8222;-68.64861;-98.17253;
1584543410;836410;1126;330283;1584543410;836410;42.20489;-93.34109;-198.8753;
1584543410;931925;1126;425980;1584543410;931925;42.20489;-93.34109;-198.8753;
1584543410;972561;1126;466510;1584543410;972561;42.20489;-93.34109;-198.8753;
1584543411;80814;1126;575183;1584543411;80814;-129.2415;140.0992;156.8736;
1584543411;174863;1126;667665;1584543411;174863;-161.4643;50.43571;-14.84396;
1584543411;204850;1126;697400;1584543411;204850;-161.4643;50.43571;-14.84396;
1584543411;280389;1126;773886;1584543411;280389;76.35406;-99.12019;-209.8396;
1584543411;368412;1126;866103;1584543411;368412;76.35406;-99.12019;-209.8396;
1584543411;460701;1126;958082;1584543411;460701;194.0374;-133.7947;-187.5736;
1584543411;542457;1127;36702;1584543411;542457;194.0374;-133.7947;-187.5736;
1584543411;576951;1127;71063;1584543411;576951;-112.6047;136.7719;162.4401;
1584543411;611180;1127;104252;1584543411;611180;-112.6047;136.7719;162.4401;
1584543411;687813;1127;181444;1584543411;687813;-112.6047;136.7719;162.4401;
1584543411;716901;1127;211136;1584543411;716901;95.26746;-85.46052;-224.0088;
1584543411;745006;1127;238013;1584543411;745006;95.26746;-85.46052;-224.0088;
1584543411;817919;1127;311948;1584543411;817919;95.26746;-85.46052;-224.0088;
1584543411;846189;1127;343604;1584543411;846189;353.05;-123.9878;-200.3934;
1584543411;932742;1127;433117;1584543411;932742;353.05;-123.9878;-200.3934;
1584543411;968686;1127;462465;1584543411;968686;353.05;-123.9878;-200.3934;
1584543412;55547;1127;549054;1584543412;55547;-199.4662;154.6345;176.272;
1584543412;87771;1127;581430;1584543412;87771;-199.4662;154.6345;176.272;
1584543412;175340;1127;673281;1584543412;175340;-143.0763;132.5689;161.428;
1584543412;252544;1127;746020;1584543412;252544;-143.0763;132.5689;161.428;
1584543412;282981;1127;776939;1584543412;282981;-143.0763;132.5689;161.428;
1584543412;357593;1127;851102;1584543412;357593;-81.78291;-28.54521;-52.12253;
1584543412;391022;1127;885056;1584543412;391022;-81.78291;-28.54521;-52.12253;
1584543412;493524;1127;986550;1584543412;493524;-149.3808;56.56506;40.31483;
1584543412;521327;1128;14723;1584543412;521327;-149.3808;56.56506;40.31483;
1584543412;541955;1128;41072;1584543412;541955;-149.3808;56.56506;40.31483;
1584543412;623121;1128;117071;1584543412;623121;-172.4971;148.6803;170.1994;
1584543412;652895;1128;146430;1584543412;652895;156.0355;44.65662;81.13571;
1584543412;681293;1128;178525;1584543412;681293;156.0355;44.65662;81.13571;
1584543412;758177;1128;251827;1584543412;758177;156.0355;44.65662;81.13571;
1584543412;793430;1128;286452;1584543412;793430;-9.456697;-67.59787;-130.5593;
1584543412;880182;1128;373252;1584543412;880182;-9.456697;-67.59787;-130.5593;
1584543412;907122;1128;400186;1584543412;907122;-9.456697;-67.59787;-130.5593;
1584543412;992683;1128;486164;1584543412;992683;140.9748;54.11332;101.0401;
1584543413;21261;1128;514780;1584543413;21261;140.9748;54.11332;101.0401;
1584543413;99738;1128;594598;1584543413;99738;-124.8634;131.8684;166.8258;
1584543413;128030;1128;621081;1584543413;128030;-124.8634;131.8684;166.8258;
1584543413;208706;1128;702644;1584543413;208706;157.0862;54.46357;91.93132;
1584543413;304322;1128;797703;1584543413;304322;157.0862;54.46357;91.93132;
1584543413;332994;1128;832020;1584543413;332994;-108.4018;15.23579;-30.19396;
1584543413;413017;1128;911025;1584543413;413017;-108.4018;15.23579;-30.19396;
1584543413;447275;1128;940327;1584543413;447275;-108.4018;15.23579;-30.19396;
1584543413;527287;1129;20382;1584543413;527287;311.5456;-66.372;-34.57967;
1584543413;555393;1129;48983;1584543413;555393;311.5456;-66.372;-34.57967;
1584543413;585878;1129;78658;1584543413;585878;-74.07745;125.5639;142.5357;
1584543413;663483;1129;157256;1584543413;663483;-74.07745;125.5639;142.5357;
1584543413;698687;1129;192812;1584543413;698687;-146.0534;55.33919;13.15714;
1584543413;772965;1129;272190;1584543413;772965;-146.0534;55.33919;13.15714;
1584543413;804930;1129;298064;1584543413;804930;-146.0534;55.33919;13.15714;
1584543413;831732;1129;325218;1584543413;831732;352.3495;-90.71423;-119.4264;
1584543413;918763;1129;413033;1584543413;918763;352.3495;-90.71423;-119.4264;
1584543413;953314;1129;447099;1584543413;953314;352.3495;-90.71423;-119.4264;
1584543413;980183;1129;479010;1584543413;980183;-19.96414;-50.43571;-97.16044;
1584543414;63298;1129;557268;1584543414;63298;-19.96414;-50.43571;-97.16044;
1584543414;91168;1129;584567;1584543414;91168;-19.96414;-50.43571;-97.16044;
1584543414;169115;1129;662020;1584543414;169115;-136.7719;151.4823;178.6335;
1584543414;203272;1129;696749;1584543414;203272;-136.7719;151.4823;178.6335;
1584543414;225143;1129;722636;1584543414;225143;-136.7719;151.4823;178.6335;
1584543414;307541;1129;801961;1584543414;307541;266.3636;-148.33;-174.9225;
1584543414;337537;1129;831668;1584543414;337537;266.3636;-148.33;-174.9225;
1584543414;423761;1129;917857;1584543414;423761;184.5807;-120.4853;-169.0187;
1584543414;462326;1129;957021;1584543414;462326;184.5807;-120.4853;-169.0187;
1584543414;544200;1130;46078;1584543414;544200;184.5807;-120.4853;-169.0187;
1584543414;628893;1130;123338;1584543414;628893;-165.1419;66.72224;41.66429;
1584543414;719887;1130;213220;1584543414;719887;-165.1419;66.72224;41.66429;
1584543414;766810;1130;260507;1584543414;766810;-157.0862;166.1927;176.9467;
1584543414;859440;1130;353038;1584543414;859440;-157.0862;166.1927;176.9467;
1584543414;935564;1130;432844;1584543414;935564;-204.72;97.54408;108.7995;
1584543415;24602;1130;518158;1584543415;24602;-204.72;97.54408;108.7995;
1584543415;63929;1130;557769;1584543415;63929;-204.72;97.54408;108.7995;
1584543415;152481;1130;645756;1584543415;152481;79.15605;80.20679;164.9703;
1584543415;173634;1130;667033;1584543415;173634;79.15605;80.20679;164.9703;
1584543415;200666;1130;694242;1584543415;200666;79.15605;80.20679;164.9703;
1584543415;279155;1130;772146;1584543415;279155;146.929;-107.351;-194.8269;
1584543415;311597;1130;805883;1584543415;311597;146.929;-107.351;-194.8269;
1584543415;352358;1130;846459;1584543415;352358;319.0759;-161.4643;-212.2011;
1584543415;424791;1130;926539;1584543415;424791;319.0759;-161.4643;-212.2011;
1584543415;522497;1131;16502;1584543415;522497;-188.7837;84.40977;82.31648;
1584543415;613406;1131;108057;1584543415;613406;-188.7837;84.40977;82.31648;
1584543415;653629;1131;146790;1584543415;653629;61.81878;84.58489;174.2478;
1584543415;729995;1131;229710;1584543415;729995;61.81878;84.58489;174.2478;
1584543415;825333;1131;318789;1584543415;825333;-19.61389;-49.38497;-104.9198;
1584543415;919143;1131;413227;1584543415;919143;168.8195;66.19688;80.62967;
1584543415;941064;1131;442065;1584543415;941064;168.8195;66.19688;80.62967;
1584543416;24107;1131;518206;1584543416;24107;-123.4624;145.1778;165.139;
1584543416;58890;1131;553238;1584543416;58890;-123.4624;145.1778;165.139;
1584543416;148547;1131;645291;1584543416;148547;-123.4624;145.1778;165.139;
1584543416;175144;1131;669009;1584543416;175144;322.5784;-67.94811;-51.95385;
1584543416;202574;1131;696604;1584543416;202574;322.5784;-67.94811;-51.95385;
1584543416;276081;1131;769201;1584543416;276081;322.5784;-67.94811;-51.95385;
1584543416;307611;1131;801057;1584543416;307611;-189.3091;157.7867;191.1159;
1584543416;385963;1131;884258;1584543416;385963;-189.3091;157.7867;191.1159;
1584543416;416832;1131;913943;1584543416;416832;-93.69135;2.276612;-29.51923;
1584543416;509163;1132;3221;1584543416;509163;-93.69135;2.276612;-29.51923;
1584543416;590595;1132;86294;1584543416;590595;-198.7657;102.7978;111.4984;
1584543416;618334;1132;115406;1584543416;618334;-198.7657;102.7978;111.4984;
1584543416;708523;1132;201883;1584543416;708523;-198.7657;102.7978;111.4984;
1584543416;743086;1132;236565;1584543416;743086;296.1347;-26.09348;-8.94011;
1584543416;835976;1132;329138;1584543416;835976;98.76994;87.562;154.1747;
1584543416;869079;1132;362513;1584543416;869079;98.76994;87.562;154.1747;
1584543416;946135;1132;438988;1584543416;946135;98.76994;87.562;154.1747;
1584543416;977247;1132;470915;1584543416;977247;309.4441;-144.1271;-206.6346;
1584543417;5267;1132;502679;1584543417;5267;309.4441;-144.1271;-206.6346;
1584543417;86825;1132;580356;1584543417;86825;309.4441;-144.1271;-206.6346;
1584543417;140497;1132;632809;1584543417;140497;-208.3976;168.4693;198.3692;
1584543417;220494;1132;714453;1584543417;220494;-208.3976;168.4693;198.3692;
1584543417;315182;1132;809293;1584543417;315182;-165.8424;52.71233;-14.00055;
1584543417;346976;1132;840939;1584543417;346976;-165.8424;52.71233;-14.00055;
1584543417;435960;1132;929587;1584543417;435960;-165.8424;52.71233;-14.00055;
1584543417;467047;1132;960140;1584543417;467047;44.13125;85.46052;190.2725;
1584543417;540752;1133;33048;1584543417;540752;44.13125;85.46052;190.2725;
1584543417;566804;1133;68782;1584543417;566804;-114.7062;143.7768;164.8017;
1584543417;653015;1133;146212;1584543417;653015;-114.7062;143.7768;164.8017;
1584543417;683664;1133;177404;1584543417;683664;-114.7062;143.7768;164.8017;
1584543417;709086;1133;202759;1584543417;709086;292.4571;-60.59291;-17.20549;
1584543417;786809;1133;280533;1584543417;786809;292.4571;-60.59291;-17.20549;
1584543417;809340;1133;302218;1584543417;809340;292.4571;-60.59291;-17.20549;
1584543417;892410;1133;385854;1584543417;892410;-211.9001;89.66349;111.667;
1584543417;923427;1133;416882;1584543417;923427;-211.9001;89.66349;111.667;
1584543418;12638;1133;506057;1584543418;12638;-171.6215;155.1599;192.2967;
1584543418;116159;1133;613393;1584543418;116159;-171.6215;155.1599;192.2967;
1584543418;154524;1133;648161;1584543418;154524;-171.6215;155.1599;192.2967;
1584543418;232343;1133;738029;1584543418;232343;-6.12934;97.54408;168.85;
1584543418;326430;1133;820344;1584543418;326430;-6.12934;97.54408;168.85;
1584543418;417308;1133;910833;1584543418;417308;48.33422;93.86647;172.7297;
1584543418;457397;1133;951177;1584543418;457397;48.33422;93.86647;172.7297;
1584543418;536764;1134;42634;1584543418;536764;-56.74018;116.9828;140.0055;
1584543418;622003;1134;120581;1584543418;622003;-56.74018;116.9828;140.0055;
1584543418;718083;1134;211524;1584543418;718083;-143.9519;35.0248;-8.771428;
1584543418;803005;1134;300213;1584543418;803005;-143.9519;35.0248;-8.771428;
1584543418;833971;1134;334084;1584543418;833971;-164.2663;63.39489;19.22967;
1584543418;922960;1134;416406;1584543418;922960;-164.2663;63.39489;19.22967;
1584543418;948628;1134;452613;1584543418;948628;-164.2663;63.39489;19.22967;
1584543419;41034;1134;534340;1584543419;41034;57.44067;84.05952;189.2604;
1584543419;152387;1134;649141;1584543419;152387;57.44067;84.05952;189.2604;
1584543419;182898;1134;676644;1584543419;182898;-66.02175;-28.89546;-45.71264;
1584543419;266846;1134;760507;1584543419;266846;-66.02175;-28.89546;-45.71264;
1584543419;296332;1134;789807;1584543419;296332;-66.02175;-28.89546;-45.71264;
1584543419;382799;1134;876679;1584543419;382799;75.47845;87.03663;181.6698;
1584543419;407228;1134;904453;1584543419;407228;75.47845;87.03663;181.6698;
1584543419;433186;1134;926772;1584543419;433186;75.47845;87.03663;181.6698;
1584543419;528428;1135;22190;1584543419;528428;320.8272;-54.28844;-43.51978;
1584543419;615466;1135;108612;1584543419;615466;320.8272;-54.28844;-43.51978;
1584543419;650779;1135;142828;1584543419;650779;335.8878;-64.44563;-81.3044;
1584543419;728284;1135;222446;1584543419;728284;335.8878;-64.44563;-81.3044;
1584543419;766605;1135;260122;1584543419;766605;-146.5788;169.3449;173.9104;
1584543419;854182;1135;351242;1584543419;854182;-146.5788;169.3449;173.9104;
1584543419;938888;1135;433660;1584543419;938888;-209.2732;106.3003;125.6676;
1584543420;44725;1135;538257;1584543420;44725;-209.2732;106.3003;125.6676;
1584543420;74815;1135;568574;1584543420;74815;-209.2732;106.3003;125.6676;
1584543420;162607;1135;660172;1584543420;162607;-143.6017;163.5658;184.2;
1584543420;193997;1135;685991;1584543420;193997;-143.6017;163.5658;184.2;
1584543420;278341;1135;771398;1584543420;278341;92.11523;-73.90233;-201.7429;
1584543420;302113;1135;798946;1584543420;302113;92.11523;-73.90233;-201.7429;
1584543420;383521;1135;877449;1584543420;383521;-147.6295;47.45861;-6.915934;
1584543420;411947;1135;904526;1584543420;411947;-147.6295;47.45861;-6.915934;
1584543420;435735;1135;928421;1584543420;435735;-147.6295;47.45861;-6.915934;
1584543420;528304;1136;21804;1584543420;528304;-78.98093;-13.48455;-35.59176;
1584543420;549622;1136;43202;1584543420;549622;-78.98093;-13.48455;-35.59176;
1584543420;588981;1136;82402;1584543420;588981;-78.98093;-13.48455;-35.59176;
1584543420;673401;1136;165641;1584543420;673401;-154.1091;163.2156;190.2725;
1584543420;694706;1136;191329;1584543420;694706;-154.1091;163.2156;190.2725;
1584543420;777384;1136;270442;1584543420;777384;232.5647;27.66959;23.95275;
1584543420;802254;1136;294742;1584543420;802254;232.5647;27.66959;23.95275;
1584543420;884511;1136;377973;1584543420;884511;232.5647;27.66959;23.95275;
1584543420;916033;1136;413011;1584543420;916033;85.81076;-73.55209;-199.3813;
1584543420;993651;1136;486860;1584543420;993651;-132.5689;45.00687;-5.229121;
1584543421;42646;1136;535406;1584543421;42646;-132.5689;45.00687;-5.229121;
1584543421;124434;1136;618311;1584543421;124434;343.4182;-92.6406;-145.572;
1584543421;153430;1136;647024;1584543421;153430;343.4182;-92.6406;-145.572;
1584543421;236216;1136;730212;1584543421;236216;-208.0473;175.124;214.9;
1584543421;326669;1136;820442;1584543421;326669;-208.0473;175.124;214.9;
1584543421;350245;1136;843899;1584543421;350245;-208.0473;175.124;214.9;
1584543421;378915;1136;873500;1584543421;378915;332.2102;-136.7719;-214.7313;
1584543421;472312;1136;968757;1584543421;472312;332.2102;-136.7719;-214.7313;
1584543421;565132;1137;63367;1584543421;565132;36.60092;105.95;188.417;
1584543421;658950;1137;152755;1584543421;658950;36.60092;105.95;188.417;
1584543421;753972;1137;247391;1584543421;753972;-205.4205;168.2942;198.8753;
1584543421;782307;1137;275339;1584543421;782307;-205.4205;168.2942;198.8753;
1584543421;860668;1137;361286;1584543421;860668;-206.2961;166.718;197.6945;
1584543421;897059;1137;390530;1584543421;897059;-206.2961;166.718;197.6945;
1584543421;979240;1137;476716;1584543421;979240;-30.12133;-33.97406;-88.38901;
1584543422;11103;1137;504129;1584543422;11103;-30.12133;-33.97406;-88.38901;
1584543422;103779;1137;596809;1584543422;103779;-30.12133;-33.97406;-88.38901;
1584543422;133470;1137;627369;1584543422;133470;-192.6364;178.2762;200.3934;
1584543422;219360;1137;711955;1584543422;219360;-192.6364;178.2762;200.3934;
1584543422;300497;1137;793176;1584543422;300497;-10.33232;126.2644;157.3797;
1584543422;324546;1137;824602;1584543422;324546;-10.33232;126.2644;157.3797;
1584543422;405113;1137;899170;1584543422;405113;-10.33232;126.2644;157.3797;
1584543422;439680;1137;943156;1584543422;439680;30.82183;-51.83671;-156.8736;
1584543422;524923;1138;17941;1584543422;524923;30.82183;-51.83671;-156.8736;
1584543422;618512;1138;112763;1584543422;618512;145.7032;97.0187;91.42528;
1584543422;700731;1138;194414;1584543422;700731;145.7032;97.0187;91.42528;
1584543422;738705;1138;239351;1584543422;738705;318.3755;-43.08051;-29.35055;
