sent.seconds,sent.microseconds,received.seconds,received.microseconds,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,groundSteering5,groundSteering4,groundSteering3,groundSteering2,groundSteering1
1584543667,600352,1383,87159,1584543667,600352,-0.04198155,-0.1259535,0,0,
1584543667,700944,1383,187813,1584543667,700944,-0.1589422,0,0,0,
1584543667,801605,1383,288407,1584543667,801605,0,0,0,0,
1584543667,902578,1383,389369,1584543667,902578,0,0,0,0,
1584543668,3282,1383,490340,1584543668,3282,0,0,0,0,
1584543668,104115,1383,590925,1584543668,104115,0,0,0,0,
1584543668,204630,1383,691422,1584543668,204630,0,0,0,0.143957,
1584543668,305060,1383,791857,1584543668,305060,0,0,0,0.290888,
1584543668,405539,1383,892341,1584543668,405539,0.08097139,0,0.01799463,0.2309207,
1584543668,506065,1383,992879,1584543668,506065,0.0749791,0,0.2219278,0,
1584543668,606567,1384,93364,1584543668,606567,0,0,0,0,
1584543668,707012,1384,193804,1584543668,707012,0,0,0,0,
1584543668,807730,1384,294638,1584543668,807730,0,0,0,0,
1584543668,908469,1384,395281,1584543668,908469,0,0.006001169,0,0.2189272,
1584543669,8925,1384,495714,1584543669,8925,0,0,0,0.290888,
1584543669,109357,1384,596145,1584543669,109357,0,0,0,0,
1584543669,209796,1384,696593,1584543669,209796,0,0,0,0,
1584543669,310234,1384,797034,1584543669,310234,0,0,0,0,
1584543669,410749,1384,897548,1584543669,410749,0,0,0,-0.03598038,
1584543669,511285,1384,998084,1584543669,511285,0,0,0,-0.1139512,
1584543669,611732,1385,98618,1584543669,611732,0,0,0,0,
1584543669,712279,1385,199078,1584543669,712279,0,0,-0.290888,-0.05997618,
1584543669,812741,1385,299527,1584543669,812741,0,-0.2249195,0,0,
1584543669,913168,1385,399961,1584543669,913168,0.01500292,-0.1799285,-0.0269875,0,
1584543670,13609,1385,500416,1584543670,13609,0.1019666,-0.1799285,-0.290888,0,
1584543670,114086,1385,600883,1584543670,114086,0,-0.2279112,0,0,
1584543670,214571,1385,701357,1584543670,214571,0,-0.2489065,0,0,
1584543670,314993,1385,801781,1584543670,314993,0,-0.2489065,0,0,
1584543670,415469,1385,902262,1584543670,415469,0,-0.2489065,-0.2669011,0,
1584543670,515919,1386,2713,1584543670,515919,0,-0.2459059,-0.290888,0,
1584543670,616458,1386,103254,1584543670,616458,0,-0.2489065,0,0,
1584543670,716941,1386,203739,1584543670,716941,0,-0.2459059,0,0,
1584543670,817404,1386,304194,1584543670,817404,0,-0.2459059,0,0,
1584543670,917857,1386,404642,1584543670,917857,0,-0.2459059,-0.2189184,0.09896602,
1584543671,18713,1386,505589,1584543671,18713,0,-0.1319458,-0.1739362,0.1229618,
1584543671,119591,1386,606416,1584543671,119591,0,0.07797969,-0.06297676,0.1259624,
1584543671,220086,1386,706879,1584543671,220086,0,0.2129261,0,0.1109684,
1584543671,320506,1386,807292,1584543671,320506,0,0,0,0.006001169,
1584543671,420931,1386,907851,1584543671,420931,0.07197852,0,0,0,
1584543671,521540,1387,8327,1584543671,521540,0.0749791,0,-0.07196964,0.2009326,
1584543671,622014,1387,108810,1584543671,622014,0.0749791,0,-0.1109595,0.290888,
1584543671,722470,1387,209268,1584543671,722470,0.07197852,-0.0839631,-0.1199524,0,
1584543671,823284,1387,310157,1584543671,823284,0.1229618,0,-0.1439482,0,
1584543671,924041,1387,410898,1584543671,924041,0.1349553,-0.06297676,-0.0779708,0.290888,
1584543672,24878,1387,511709,1584543672,24878,0.1349553,-0.1829291,-0.008992876,0.1859386,
1584543672,125404,1387,612200,1584543672,125404,0.1349553,-0.1889303,-0.008992876,0,
1584543672,225987,1387,712795,1584543672,225987,0.1349553,-0.1889303,-0.01199346,0.1859386,
1584543672,326505,1387,813292,1584543672,326505,0.1889392,-0.1859297,-0.05997618,0.290888,
1584543672,427004,1387,913798,1584543672,427004,0.2219278,-0.1859297,-0.08696368,0.290888,
1584543672,527632,1388,14424,1584543672,527632,0.09597431,-0.1859297,-0.08696368,0.290888,
1584543672,628833,1388,115710,1584543672,628833,0,-0.1859297,-0.08696368,0,
1584543672,729549,1388,216363,1584543672,729549,0,-0.1859297,-0.1199524,-0.005992291,
1584543672,830130,1388,316968,1584543672,830130,0.1349553,-0.1859297,-0.1409476,-0.1649345,
1584543672,930734,1388,417531,1584543672,930734,0.1889392,-0.1499404,-0.1439482,-0.2489065,
1584543673,31428,1388,518229,1584543673,31428,0.1409564,0,-0.1439482,0,
1584543673,131980,1388,618784,1584543673,131980,0,0,-0.1409476,0,
1584543673,232785,1388,719620,1584543673,232785,0,0.05698447,-0.1409476,0.1799374,
1584543673,333452,1388,820291,1584543673,333452,0,0.0479916,-0.05097442,0.2519159,
1584543673,434361,1388,921267,1584543673,434361,0,0,0,0,
1584543673,535197,1389,21987,1584543673,535197,0.07197852,0,0,0,
1584543673,636011,1389,122892,1584543673,636011,0.2159267,0,0,0,
1584543673,736646,1389,223441,1584543673,736646,0.08697256,0,0,0,
1584543673,837281,1389,324094,1584543673,837281,0,-0.04198155,-0.1409476,-0.0269875,
1584543673,937955,1389,424766,1584543673,937955,0,-0.2339124,-0.08696368,0,
1584543674,38548,1389,525355,1584543674,38548,0,-0.1499404,0,0,
1584543674,139190,1389,625994,1584543674,139190,0,-0.0839631,0,0,
1584543674,239753,1389,726564,1584543674,239753,0,-0.1589422,0,-0.09296485,
1584543674,340398,1389,827215,1584543674,340398,0,-0.1259535,0,0,
1584543674,441185,1389,928046,1584543674,441185,0,0,0,0,
1584543674,541934,1390,28751,1584543674,541934,0,0,0,0,
1584543674,642546,1390,129361,1584543674,642546,0,0,0,0,
1584543674,743222,1390,230060,1584543674,743222,0.01200234,-0.04198155,0,0,
1584543674,843934,1390,330761,1584543674,843934,0.1079678,-0.2549076,0,0,
1584543674,944609,1390,431442,1584543674,944609,0,-0.290888,0,0,
1584543675,45313,1390,532139,1584543675,45313,0,-0.2549076,0,0,
1584543675,145997,1390,632824,1584543675,145997,0,-0.2519071,0,0,
1584543675,246709,1390,733538,1584543675,246709,0,0,0.07197852,0,
1584543675,347410,1390,834245,1584543675,347410,0,0,0.07197852,0,
1584543675,448228,1390,935066,1584543675,448228,0.003000584,0,0.07197852,0,
1584543675,548898,1391,35734,1584543675,548898,0.1799374,0,0.0749791,0,
1584543675,649602,1391,136468,1584543675,649602,0,0,0.07197852,0,
1584543675,750337,1391,237206,1584543675,750337,0,-0.2489065,0.06298564,0,
1584543675,851194,1391,338034,1584543675,851194,0,0,0.02699638,0,
1584543675,951862,1391,438685,1584543675,951862,0,0,0.02699638,0,
1584543676,52405,1391,539219,1584543676,52405,0,0,0.02699638,0,
1584543676,152957,1391,639778,1584543676,152957,0,-0.1919309,0.02699638,0,
1584543676,253584,1391,740401,1584543676,253584,-0.02398692,-0.2608999,0.02699638,0,
1584543676,354224,1391,841060,1584543676,354224,-0.236913,0,0.02999697,0,
1584543676,454919,1391,941762,1584543676,454919,0,0,0.05398389,0,
1584543676,555615,1392,42450,1584543676,555615,0,0,0.06298564,0,
1584543676,656204,1392,143014,1584543676,656204,0,0.2129261,0.06298564,0.05998505,
1584543676,757011,1392,243847,1584543676,757011,-0.2639005,0,0.06298564,0.1769457,
1584543676,857819,1392,344669,1584543676,857819,0,0,0.06298564,0,
1584543676,958593,1392,445423,1584543676,958593,0,0,0.06298564,0,
1584543677,59325,1392,546157,1584543677,59325,0,0.290888,0.06298564,0,
1584543677,160060,1392,646893,1584543677,160060,0,0.1799374,0.05998505,0.05698447,
1584543677,260754,1392,747589,1584543677,260754,0,0.2789034,0,0.06597735,
1584543677,361429,1392,848232,1584543677,361429,0.1769457,0.197932,-0.05397501,0.06597735,
1584543677,462002,1392,948820,1584543677,462002,0.1379559,0.02099521,-0.290888,0.08397198,
1584543677,562636,1393,49450,1584543677,562636,0.08097139,-0.07497022,-0.290888,0.08697256,
1584543677,663279,1393,150109,1584543677,663279,0.281904,-0.2129172,-0.290888,0.08697256,
1584543677,763948,1393,250780,1584543677,763948,0,-0.2159178,-0.290888,0.08997314,
1584543677,864585,1393,351409,1584543677,864585,0,0,-0.290888,0.08997314,
1584543677,965249,1393,452071,1584543677,965249,0,0.290888,-0.290888,0.08697256,
1584543678,65933,1393,552767,1584543678,65933,0,0.290888,-0.290888,0.1049672,
1584543678,166626,1393,653453,1584543678,166626,0,0,-0.290888,0.1349553,
1584543678,267196,1393,753990,1584543678,267196,0.02999697,0,-0.290888,0.1349553,
1584543678,367773,1393,854588,1584543678,367773,0.1889392,-0.07196964,-0.290888,0.1259624,
1584543678,468644,1393,955555,1584543678,468644,0.1889392,-0.1919309,-0.290888,0.1259624,
1584543678,569708,1394,56570,1584543678,569708,0.1889392,-0.1589422,-0.290888,0.1259624,
1584543678,670443,1394,157257,1584543678,670443,0.1889392,-0.1589422,0,0.1259624,
1584543678,771147,1394,258002,1584543678,771147,0.1559505,-0.152941,0,0.1259624,
1584543678,871859,1394,358698,1584543678,871859,0.08397198,-0.1469399,0,0.1259624,
1584543678,972532,1394,459369,1584543678,972532,0.07797969,-0.1289541,0,0.08697256,
1584543679,73201,1394,560046,1584543679,73201,0.07797969,-0.1289541,0,0,
1584543679,173890,1394,660720,1584543679,173890,0.07797969,-0.01798575,0,0,
1584543679,274493,1394,761297,1584543679,274493,0.07797969,0,0,0,
1584543679,375115,1394,861935,1584543679,375115,0.1139601,0,0,0,
1584543679,475736,1394,962551,1584543679,475736,0.1169607,-0.0269875,-0.1709357,0,
1584543679,576351,1395,63172,1584543679,576351,0.1139601,-0.1589422,-0.1769368,0,
1584543679,677011,1395,163836,1584543679,677011,0.08697256,-0.1799285,0,0,
1584543679,777642,1395,264456,1584543679,777642,0.08697256,-0.1769368,0,0,
1584543679,878336,1395,365175,1584543679,878336,0.0749791,-0.1949226,0,0.1889392,
1584543679,978986,1395,465788,1584543679,978986,0.0749791,0,-0.0269875,0,
1584543680,79526,1395,566317,1584543680,79526,0.06597735,0,-0.03297979,0,
1584543680,180056,1395,666856,1584543680,180056,0.02099521,0.290888,-0.03297979,0,
1584543680,280545,1395,767334,1584543680,280545,0,0,-0.03297979,0,
1584543680,381138,1395,867946,1584543680,381138,0,0,-0.04498214,0,
1584543680,481646,1395,968438,1584543680,481646,0,0,-0.05997618,0,
1584543680,582204,1396,69024,1584543680,582204,0,0,-0.06297676,0.290888,
1584543680,682835,1396,169637,1584543680,682835,0,0,-0.1199524,0.290888,
1584543680,783375,1396,270178,1584543680,783375,0,0,0,0,
1584543680,883943,1396,370758,1584543680,883943,0.02699638,0,0,0,
1584543680,984474,1396,471271,1584543680,984474,0.02699638,0,0,0.290888,
1584543681,85094,1396,571924,1584543681,85094,0,0,0,0,
1584543681,185803,1396,672651,1584543681,185803,0.02099521,0,0,0,
1584543681,286413,1396,773207,1584543681,286413,0.006001169,0,0,0.2399225,
1584543681,387091,1396,873913,1584543681,387091,0,0,0,0.290888,
1584543681,487664,1396,974483,1584543681,487664,0,0,0,0.290888,
1584543681,588222,1397,75021,1584543681,588222,0,0,0,0.290888,
1584543681,688858,1397,175698,1584543681,688858,0,0,0,0.0239958,
1584543681,789460,1397,276274,1584543681,789460,0,0,0,0,
1584543681,890015,1397,376837,1584543681,890015,0,0,,0,
1584543681,990538,1397,477331,1584543681,990538,0,,,0,
1584543682,91060,1397,577870,1584543682,91060,0,,,0,
1584543682,191558,1397,678358,1584543682,191558,0,,,0,
1584543682,291991,1397,778785,1584543682,291991,0,,,0,
1584543682,392418,1397,879210,1584543682,392418,0,,,0,
1584543682,492854,1397,979643,1584543682,492854,0,,,0,
1584543682,593268,1398,80063,1584543682,593268,0,,,0,
1584543682,693719,1398,180517,1584543682,693719,0,,,0,
1584543682,794142,1398,280937,1584543682,794142,0,,,0,
1584543682,894559,1398,381352,1584543682,894559,0,,,0,
1584543682,994987,1398,481781,1584543682,994987,0,,,0,
1584543683,95420,1398,582243,1584543683,95420,0,,,0,
1584543683,195897,1398,682707,1584543683,195897,0,,,0,
1584543683,296354,1398,783154,1584543683,296354,0,,,0,
1584543683,396805,1398,883602,1584543683,396805,0,,,0,
1584543683,497238,1398,984043,1584543683,497238,0,,,0,
1584543683,597914,1399,84797,1584543683,597914,0,,,,
1584543683,698822,1399,185711,1584543683,698822,0,,,,
1584543683,799567,1399,286372,1584543683,799567,0,,,,
1584543683,900013,1399,386813,1584543683,900013,0,,,,
sent.seconds,sent.microseconds,received.seconds,received.microseconds,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,groundSteering,,,,
1584543401,101672,1116,588512,1584543401,101672,0,,,,
1584543401,202321,1116,689146,1584543401,202321,0,,,,
1584543401,302949,1116,789748,1584543401,302949,0,,,,
1584543401,403571,1116,890395,1584543401,403571,0,,,,
1584543401,504231,1116,991048,1584543401,504231,0,,,,
1584543401,604948,1117,91828,1584543401,604948,0,,,,
1584543401,705682,1117,192503,1584543401,705682,0,,,,
1584543401,806266,1117,293084,1584543401,806266,0,,,,
1584543401,906833,1117,393658,1584543401,906833,-0.01499404,,,,
1584543402,7351,1117,494148,1584543402,7351,-0.01499404,,,,
1584543402,107897,1117,594713,1584543402,107897,-0.01499404,,,,
1584543402,208409,1117,695202,1584543402,208409,-0.01499404,,,,
1584543402,308972,1117,795783,1584543402,308972,-0.01499404,,,,
1584543402,409680,1117,896542,1584543402,409680,-0.01798575,,,,
1584543402,510395,1117,997208,1584543402,510395,-0.01798575,,,,
1584543402,611097,1118,97927,1584543402,611097,-0.01798575,,,,
1584543402,711632,1118,198436,1584543402,711632,-0.01798575,,,,
1584543402,812296,1118,299116,1584543402,812296,-0.01798575,,,,
1584543402,913039,1118,399879,1584543402,913039,-0.01499404,,,,
1584543403,13726,1118,500550,1584543403,13726,-0.01499404,,,,
1584543403,114447,1118,601274,1584543403,114447,-0.01798575,,,,
1584543403,215236,1118,702062,1584543403,215236,-0.02098634,,,,
1584543403,315847,1118,802654,1584543403,315847,-0.02098634,,,,
1584543403,416346,1118,903147,1584543403,416346,-0.02098634,,,,
1584543403,516884,1119,3695,1584543403,516884,-0.02098634,,,,
1584543403,617560,1119,104393,1584543403,617560,-0.02098634,,,,
1584543403,718199,1119,205005,1584543403,718199,-0.02098634,,,,
1584543403,818827,1119,305647,1584543403,818827,-0.02098634,,,,
1584543403,919596,1119,406420,1584543403,919596,-0.02098634,,,,
1584543404,20346,1119,507153,1584543404,20346,-0.02098634,,,,
1584543404,121080,1119,607910,1584543404,121080,-0.02098634,,,,
1584543404,221760,1119,708568,1584543404,221760,-0.02098634,,,,
1584543404,322344,1119,809180,1584543404,322344,-0.02098634,,,,
1584543404,423018,1119,909833,1584543404,423018,-0.02098634,,,,
1584543404,523619,1120,10452,1584543404,523619,-0.02098634,,,,
1584543404,624282,1120,111099,1584543404,624282,-0.02098634,,,,
1584543404,724830,1120,211632,1584543404,724830,-0.02098634,,,,
1584543404,825343,1120,312158,1584543404,825343,-0.02098634,,,,
1584543404,925940,1120,412764,1584543404,925940,-0.02098634,,,,
1584543405,26571,1120,513372,1584543405,26571,-0.02398692,,,,
1584543405,127065,1120,613862,1584543405,127065,-0.02398692,,,,
1584543405,227594,1120,714405,1584543405,227594,-0.03598038,,,,
1584543405,328251,1120,815082,1584543405,328251,-0.07196964,,,,
1584543405,428915,1120,915733,1584543405,428915,-0.07196964,,,,
1584543405,529584,1121,16411,1584543405,529584,-0.07196964,,,,
1584543405,630278,1121,117107,1584543405,630278,-0.07196964,,,,
1584543405,731086,1121,217942,1584543405,731086,-0.07196964,,,,
1584543405,831759,1121,318569,1584543405,831759,-0.07196964,,,,
1584543405,932333,1121,419133,1584543405,932333,-0.07196964,,,,
1584543406,33101,1121,519971,1584543406,33101,-0.07196964,,,,
1584543406,133731,1121,620519,1584543406,133731,-0.07196964,,,,
1584543406,234215,1121,721003,1584543406,234215,-0.07196964,,,,
1584543406,334756,1121,821581,1584543406,334756,-0.07196964,,,,
1584543406,435415,1121,922230,1584543406,435415,-0.1169518,,,,
1584543406,536017,1122,22849,1584543406,536017,-0.1169518,,,,
1584543406,636626,1122,123446,1584543406,636626,-0.1169518,,,,
1584543406,737227,1122,224041,1584543406,737227,-0.1649345,,,,
1584543406,838092,1122,325004,1584543406,838092,-0.1799285,,,,
1584543406,938857,1122,425678,1584543406,938857,-0.1799285,,,,
1584543407,39538,1122,526359,1584543407,39538,-0.2189184,,,,
1584543407,140104,1122,626895,1584543407,140104,-0.2519071,,,,
1584543407,240579,1122,727370,1584543407,240579,-0.1919309,,,,
1584543407,341257,1122,828072,1584543407,341257,-0.1739362,,,,
1584543407,441854,1122,928660,1584543407,441854,-0.1769368,,,,
1584543407,542472,1123,29279,1584543407,542472,-0.1559416,,,,
1584543407,643219,1123,130094,1584543407,643219,-0.0779708,,,,
1584543407,743925,1123,230746,1584543407,743925,0,,,,
1584543407,844588,1123,331430,1584543407,844588,0,,,,
1584543407,945191,1123,432016,1584543407,945191,0.07797969,,,,
1584543408,45797,1123,532605,1584543408,45797,0.1889392,,,,
1584543408,146273,1123,633061,1584543408,146273,0,,,,
1584543408,246675,1123,733460,1584543408,246675,0,,,,
1584543408,347116,1123,833911,1584543408,347116,0,,,,
1584543408,447814,1123,934690,1584543408,447814,0,,,,
1584543408,548566,1124,35377,1584543408,548566,0,,,,
1584543408,649091,1124,135892,1584543408,649091,0,,,,
1584543408,749609,1124,236404,1584543408,749609,0,,,,
1584543408,850097,1124,336891,1584543408,850097,0,,,,
1584543408,950547,1124,437337,1584543408,950547,-0.1619339,,,,
1584543409,51194,1124,538019,1584543409,51194,0,,,,
1584543409,151753,1124,638546,1584543409,151753,0,,,,
1584543409,252190,1124,738987,1584543409,252190,0,,,,
1584543409,352644,1124,839447,1584543409,352644,0,,,,
1584543409,453119,1124,939907,1584543409,453119,0,,,,
1584543409,553541,1125,40334,1584543409,553541,0,,,,
1584543409,653963,1125,140785,1584543409,653963,-0.1079589,,,,
1584543409,754421,1125,241344,1584543409,754421,0,,,,
1584543409,854993,1125,341910,1584543409,854993,0,,,,
1584543409,955617,1125,442570,1584543409,955617,0,,,,
1584543410,56778,1125,543601,1584543410,56778,0.0239958,,,,
1584543410,157360,1125,644146,1584543410,157360,0.290888,,,,
1584543410,257810,1125,744597,1584543410,257810,0.290888,,,,
1584543410,358268,1125,845056,1584543410,358268,0,,,,
1584543410,458779,1125,945586,1584543410,458779,0,,,,
1584543410,559317,1126,46122,1584543410,559317,0,,,,
1584543410,660024,1126,146897,1584543410,660024,-0.236913,,,,
1584543410,760687,1126,247494,1584543410,760687,0,,,,
1584543410,861269,1126,348069,1584543410,861269,0,,,,
1584543410,961717,1126,448503,1584543410,961717,0,,,,
1584543411,62156,1126,548954,1584543411,62156,0,,,,
1584543411,162669,1126,649455,1584543411,162669,0.290888,,,,
1584543411,263109,1126,749893,1584543411,263109,0,,,,
1584543411,363535,1126,850322,1584543411,363535,0,,,,
1584543411,464182,1126,951063,1584543411,464182,0,,,,
1584543411,564834,1127,51638,1584543411,564834,0,,,,
1584543411,665360,1127,152152,1584543411,665360,0,,,,
1584543411,765819,1127,252601,1584543411,765819,0,,,,
1584543411,866238,1127,353024,1584543411,866238,0,,,,
1584543411,966670,1127,453465,1584543411,966670,0,,,,
1584543412,67123,1127,553919,1584543412,67123,-0.1499404,,,,
1584543412,167604,1127,654408,1584543412,167604,0,,,,
1584543412,268284,1127,755147,1584543412,268284,0,,,,
1584543412,368977,1127,855784,1584543412,368977,0,,,,
1584543412,469540,1127,956338,1584543412,469540,0,,,,
1584543412,570026,1128,56835,1584543412,570026,0,,,,
1584543412,670495,1128,157302,1584543412,670495,0,,,,
1584543412,770944,1128,257841,1584543412,770944,0,,,,
1584543412,871527,1128,358331,1584543412,871527,0,,,,
1584543412,971998,1128,458803,1584543412,971998,0,,,,
1584543413,72553,1128,559355,1584543413,72553,0,,,,
1584543413,173106,1128,659904,1584543413,173106,-0.08996427,,,,
1584543413,273702,1128,760521,1584543413,273702,0,,,,
1584543413,374437,1128,861275,1584543413,374437,0,,,,
1584543413,475155,1128,961947,1584543413,475155,0,,,,
1584543413,575824,1129,62656,1584543413,575824,-0.07196964,,,,
1584543413,676333,1129,163127,1584543413,676333,-0.152941,,,,
1584543413,776818,1129,263619,1584543413,776818,-0.2069249,,,,
1584543413,877449,1129,364253,1584543413,877449,-0.2039243,,,,
1584543413,977989,1129,464789,1584543413,977989,-0.2039243,,,,
1584543414,78462,1129,565255,1584543414,78462,-0.2039243,,,,
1584543414,179002,1129,665793,1584543414,179002,-0.2039243,,,,
1584543414,279680,1129,766474,1584543414,279680,-0.2009238,,,,
1584543414,380369,1129,867160,1584543414,380369,-0.2009238,,,,
1584543414,480925,1129,967830,1584543414,480925,-0.2009238,,,,
1584543414,581679,1130,68479,1584543414,581679,-0.2009238,,,,
1584543414,682303,1130,169099,1584543414,682303,-0.2009238,,,,
1584543414,782826,1130,269616,1584543414,782826,-0.1919309,,,,
1584543414,883459,1130,370262,1584543414,883459,0,,,,
1584543414,984117,1130,470920,1584543414,984117,0,,,,
1584543415,84786,1130,571613,1584543415,84786,0,,,,
1584543415,185338,1130,672133,1584543415,185338,0,,,,
1584543415,285891,1130,772689,1584543415,285891,0,,,,
1584543415,386500,1130,873307,1584543415,386500,0,,,,
1584543415,487109,1130,973905,1584543415,487109,0,,,,
1584543415,587718,1131,74527,1584543415,587718,0,,,,
1584543415,688351,1131,175156,1584543415,688351,0,,,,
1584543415,788981,1131,275789,1584543415,788981,0,,,,
1584543415,889618,1131,376430,1584543415,889618,0,,,,
1584543415,990545,1131,477413,1584543415,990545,0.1589511,,,,
1584543416,91408,1131,578213,1584543416,91408,0,,,,
1584543416,191905,1131,678697,1584543416,191905,0,,,,
1584543416,292419,1131,779225,1584543416,292419,0,,,,
1584543416,393017,1131,879836,1584543416,393017,0,,,,
1584543416,493689,1131,980526,1584543416,493689,0,,,,
1584543416,594311,1132,81114,1584543416,594311,0,,,,
1584543416,694954,1132,181779,1584543416,694954,0,,,,
1584543416,795660,1132,282488,1584543416,795660,0,,,,
1584543416,896360,1132,383171,1584543416,896360,0,,,,
1584543416,996865,1132,483647,1584543416,996865,0,,,,
1584543417,97366,1132,584161,1584543417,97366,-0.1979232,,,,
1584543417,198007,1132,684835,1584543417,198007,0,,,,
1584543417,298659,1132,785481,1584543417,298659,0,,,,
1584543417,399340,1132,886157,1584543417,399340,0,,,,
1584543417,500135,1132,987005,1584543417,500135,0,,,,
1584543417,600832,1133,87632,1584543417,600832,0,,,,
1584543417,701396,1133,188198,1584543417,701396,0.290888,,,,
1584543417,801936,1133,288744,1584543417,801936,0,,,,
1584543417,902979,1133,389808,1584543417,902979,0,,,,
1584543418,3149,1133,489955,1584543418,3149,0,,,,
1584543418,103748,1133,590568,1584543418,103748,0,,,,
1584543418,204419,1133,691225,1584543418,204419,-0.2099255,,,,
1584543418,305019,1133,791839,1584543418,305019,0,,,,
1584543418,405630,1133,892448,1584543418,405630,0,,,,
1584543418,506223,1133,993040,1584543418,506223,0,,,,
1584543418,606921,1134,93731,1584543418,606921,0,,,,
1584543418,707649,1134,194450,1584543418,707649,0,,,,
1584543418,808337,1134,295135,1584543418,808337,-0.005992291,,,,
1584543418,908918,1134,395732,1584543418,908918,0,,,,
1584543419,9738,1134,496623,1584543419,9738,0,,,,
1584543419,110465,1134,597283,1584543419,110465,-0.005992291,,,,
1584543419,211221,1134,698081,1584543419,211221,-0.008992876,,,,
1584543419,311833,1134,798646,1584543419,311833,-0.06297676,,,,
1584543419,412469,1134,899281,1584543419,412469,-0.1289541,,,,
1584543419,513054,1134,999875,1584543419,513054,-0.1109595,,,,
1584543419,613631,1135,100431,1584543419,613631,-0.1049583,,,,
1584543419,714217,1135,201048,1584543419,714217,-0.09296485,,,,
1584543419,814935,1135,301745,1584543419,814935,-0.08996427,,,,
1584543419,915552,1135,402350,1584543419,915552,-0.08996427,,,,
1584543420,16177,1135,502958,1584543420,16177,-0.08996427,,,,
1584543420,116771,1135,603582,1584543420,116771,-0.09296485,,,,
1584543420,217391,1135,704198,1584543420,217391,-0.07196964,,,,
1584543420,317930,1135,804750,1584543420,317930,0,,,,
1584543420,418513,1135,905314,1584543420,418513,0,,,,
1584543420,519371,1136,6266,1584543420,519371,0,,,,
1584543420,620244,1136,107035,1584543420,620244,0,,,,
1584543420,720759,1136,207554,1584543420,720759,-0.08696368,,,,
1584543420,821327,1136,308144,1584543420,821327,-0.2399136,,,,
1584543420,921892,1136,408699,1584543420,921892,-0.01499404,,,,
1584543421,22523,1136,509317,1584543421,22523,0,,,,
1584543421,123110,1136,609920,1584543421,123110,0,,,,
1584543421,223712,1136,710525,1584543421,223712,-0.1199524,,,,
1584543421,324504,1136,811386,1584543421,324504,-0.1169518,,,,
1584543421,425252,1136,912065,1584543421,425252,-0.1169518,,,,
1584543421,525827,1137,12631,1584543421,525827,-0.1169518,,,,
1584543421,626349,1137,113145,1584543421,626349,-0.1169518,,,,
1584543421,726942,1137,213751,1584543421,726942,-0.1169518,,,,
1584543421,827567,1137,314370,1584543421,827567,-0.1169518,,,,
1584543421,928091,1137,414884,1584543421,928091,-0.1139512,,,,
1584543422,28550,1137,515338,1584543422,28550,-0.1109595,,,,
1584543422,129126,1137,615919,1584543422,129126,-0.1109595,,,,
1584543422,229646,1137,716434,1584543422,229646,-0.09296485,,,,
1584543422,330181,1137,816998,1584543422,330181,-0.06596847,,,,
1584543422,430836,1137,917648,1584543422,430836,0,,,,
1584543422,531478,1138,18270,1584543422,531478,0,,,,
1584543422,632079,1138,118884,1584543422,632079,0,,,,
1584543422,732634,1138,219444,1584543422,732634,0,,,,
1584543422,833173,1138,319966,1584543422,833173,-0.1229529,,,,
1584543422,933620,1138,420403,1584543422,933620,0,,,,
1584543423,34075,1138,520871,1584543423,34075,0,,,,
1584543423,134670,1138,621476,1584543423,134670,-0.005992291,,,,
1584543423,235303,1138,722109,1584543423,235303,-0.2159178,,,,
1584543423,335914,1138,822720,1584543423,335914,0,,,,
1584543423,436430,1138,923226,1584543423,436430,0,,,,
1584543423,537153,1139,24038,1584543423,537153,0,,,,
1584543423,637901,1139,124713,1584543423,637901,0,,,,
1584543423,738528,1139,225337,1584543423,738528,0,,,,
1584543423,839055,1139,325871,1584543423,839055,0,,,,
1584543423,939580,1139,426380,1584543423,939580,0,,,,
1584543424,40012,1139,526816,1584543424,40012,0,,,,
1584543424,140451,1139,627241,1584543424,140451,0,,,,
1584543424,240897,1139,727786,1584543424,240897,0,,,,
1584543424,341816,1139,828723,1584543424,341816,0,,,,
1584543424,442623,1139,929457,1584543424,442623,0,,,,
1584543424,543192,1140,29991,1584543424,543192,0,,,,
1584543424,643675,1140,130465,1584543424,643675,0.0509833,,,,
1584543424,744207,1140,231003,1584543424,744207,0.06597735,,,,
1584543424,844718,1140,331509,1584543424,844718,0.0749791,,,,
1584543424,945209,1140,432004,1584543424,945209,0.09297372,,,,
1584543425,46266,1140,533080,1584543425,46266,0.08697256,,,,
1584543425,146785,1140,633587,1584543425,146785,0.06897793,,,,
1584543425,247255,1140,734050,1584543425,247255,0.06897793,,,,
1584543425,347754,1140,834547,1584543425,347754,0.06897793,,,,
1584543425,448224,1140,935020,1584543425,448224,0.06897793,,,,
1584543425,548993,1141,35818,1584543425,548993,0.06897793,,,,
1584543425,649588,1141,136391,1584543425,649588,0.06897793,,,,
1584543425,750134,1141,236962,1584543425,750134,0.06897793,,,,
1584543425,850721,1141,337528,1584543425,850721,0.06897793,,,,
1584543425,951353,1141,438171,1584543425,951353,0.07197852,,,,
1584543426,52090,1141,538926,1584543426,52090,0.06897793,,,,
1584543426,152702,1141,639515,1584543426,152702,0.06897793,,,,
1584543426,253227,1141,740035,1584543426,253227,0.07197852,,,,
1584543426,353785,1141,840586,1584543426,353785,0.06897793,,,,
