sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;accelerationX;accelerationY;accelerationZ;
1584542907;888083;623;380874;1584542907;888083;-6.698976;-1.666364;-0.6703765;
1584542907;974468;623;466695;1584542907;974468;-20.94448;-1.723825;1.343147;
1584542908;61898;623;553968;1584542908;61898;-10.68772;-0.07422026;0.629675;
1584542908;147179;623;639229;1584542908;147179;-9.220071;3.861847;-4.556166;
1584542908;239827;623;731968;1584542908;239827;-15.6916;-5.609614;-3.37343;
1584542908;262462;623;754522;1584542908;262462;-9.679757;-3.639187;-2.343923;
1584542908;351791;623;843958;1584542908;351791;-8.992621;6.497863;-1.173159;
1584542908;380291;623;872643;1584542908;380291;-15.10502;2.863465;-3.184288;
1584542908;470499;623;968147;1584542908;470499;-13.99411;-1.594538;-2.126051;
1584542908;562136;624;54211;1584542908;562136;-14.42985;0.7996634;1.84593;
1584542908;595296;624;88555;1584542908;595296;-11.88242;0.6655881;-1.455675;
1584542908;633574;624;127560;1584542908;633574;-17.97088;-6.533776;1.043872;
1584542908;712700;624;204980;1584542908;712700;-4.76925;1.532289;-0.8044518;
1584542908;731984;624;229657;1584542908;731984;-6.495469;-1.752556;-0.09816227;
1584542908;811455;624;303563;1584542908;811455;-16.43859;-3.25372;0.2106898;
1584542908;831798;624;324402;1584542908;831798;-18.30846;-4.718971;-2.501941;
1584542908;912737;624;405045;1584542908;912737;-8.702923;3.632004;-0.8954314;
1584542908;943186;624;435168;1584542908;943186;-8.360552;1.807622;-2.11408;
1584542908;964433;624;456859;1584542908;964433;-6.016629;5.920861;0.1580173;
1584542909;52447;624;544738;1584542909;52447;-7.747637;6.31351;-3.354276;
1584542909;77561;624;574485;1584542909;77561;-7.223306;5.039794;-5.719748;
1584542909;163967;624;656284;1584542909;163967;-0.1029507;2.217031;1.285686;
1584542909;194569;624;687294;1584542909;194569;-17.82483;-0.5506664;-1.513135;
1584542909;277396;624;772653;1584542909;277396;-2.157176;-0.3663129;7.850587;
1584542909;362600;624;854717;1584542909;362600;-6.435614;1.043872;-5.683835;
1584542909;395220;624;888514;1584542909;395220;0.3399766;2.123657;9.528923;
1584542909;479304;624;975196;1584542909;479304;-14.44661;0.8858546;-2.384625;
1584542909;562603;625;54739;1584542909;562603;-7.711723;1.503559;4.27365;
1584542909;596565;625;89617;1584542909;596565;-10.01495;1.407791;-3.948039;
1584542909;699180;625;192384;1584542909;699180;-7.757214;2.315193;5.262455;
1584542909;786761;625;279906;1584542909;786761;-12.16733;-2.463634;1.450886;
1584542909;813491;625;306692;1584542909;813491;-6.816292;1.146823;4.55856;
1584542909;901650;625;393896;1584542909;901650;-19.22305;-7.129932;-1.96564;
1584542909;990256;625;483167;1584542909;990256;-8.743625;0.9911995;-2.236184;
1584542910;18534;625;511575;1584542910;18534;-10.71166;5.228936;-6.55293;
1584542910;108348;625;600918;1584542910;108348;-10.40999;1.881842;0.7422025;
1584542910;133489;625;625846;1584542910;133489;-9.016563;2.152387;0.2466028;
1584542910;220150;625;720586;1584542910;220150;-6.924031;-3.909731;-1.268927;
1584542910;313319;625;805657;1584542910;313319;-11.63582;-2.274492;-5.810728;
1584542910;405856;625;898060;1584542910;405856;-10.27112;1.09415;-3.971981;
1584542910;432658;625;929966;1584542910;432658;-13.30218;-0.7493851;-10.5297;
1584542910;513626;626;6044;1584542910;513626;-5.020641;1.941698;-6.634333;
1584542910;544775;626;37284;1584542910;544775;-4.635174;8.008605;2.231396;
1584542910;567746;626;60834;1584542910;567746;-14.9877;-3.948039;-2.844311;
1584542910;598788;626;94577;1584542910;598788;-10.16339;-1.549048;2.83234;
1584542910;698897;626;191022;1584542910;698897;-5.444415;-1.381454;5.262455;
1584542910;728275;626;221522;1584542910;728275;-13.64216;-4.39336;-4.359841;
1584542910;813975;626;306055;1584542910;813975;-16.57266;0.7541735;-5.284003;
1584542910;903898;626;400709;1584542910;903898;-5.3678;1.582567;7.807492;
1584542910;934900;626;427099;1584542910;934900;-8.310274;-5.315128;1.209072;
1584542911;13964;626;506062;1584542911;13964;-11.63103;-1.33357;1.805228;
1584542911;39127;626;541205;1584542911;39127;-10.33098;3.114856;5.832275;
1584542911;123994;626;616478;1584542911;123994;-10.39323;-1.017536;-5.753267;
1584542911;213976;626;706045;1584542911;213976;-9.483433;0.8140286;-2.236184;
1584542911;302200;626;794997;1584542911;302200;-14.26465;-0.1675941;1.735796;
1584542911;330638;626;823934;1584542911;330638;-10.74278;-0.6344634;-1.917755;
1584542911;356852;626;849256;1584542911;356852;-9.167398;1.407791;0.6919243;
1584542911;390491;626;882939;1584542911;390491;-12.53365;-1.915361;-0.1819593;
1584542911;469138;626;961371;1584542911;469138;-6.998251;-4.149151;-0.8571242;
1584542911;492605;626;984728;1584542911;492605;-13.89355;-2.552219;1.115698;
1584542911;574102;627;66330;1584542911;574102;-7.141903;6.026206;4.833893;
1584542911;597926;627;89975;1584542911;597926;-14.85363;-0.8212112;0.7398083;
1584542911;707982;627;204560;1584542911;707982;-13.86243;3.028665;2.676718;
1584542911;796359;627;288770;1584542911;796359;-12.93587;-0.4884171;-7.273585;
1584542911;826540;627;318849;1584542911;826540;-10.40041;5.549759;1.163582;
1584542911;919045;627;411002;1584542911;919045;-11.53287;-5.50427;5.8634;
1584542911;945530;627;446360;1584542911;945530;-1.929726;11.54963;-3.260903;
1584542912;29633;627;521932;1584542912;29633;-10.01495;-10.17536;-1.18513;
1584542912;56650;627;549035;1584542912;56650;-9.533711;6.294356;-1.833959;
1584542912;143455;627;635532;1584542912;143455;-13.49851;4.563348;1.807622;
1584542912;165622;627;658271;1584542912;165622;-13.45062;-1.465251;-2.712631;
1584542912;188299;627;680637;1584542912;188299;-7.49864;0.6823475;0.6943185;
1584542912;289310;627;786894;1584542912;289310;-14.84166;-9.287108;-8.075643;
1584542912;379929;627;872163;1584542912;379929;-2.173935;3.004723;0.8762778;
1584542912;404946;627;897246;1584542912;404946;-7.726089;-1.09415;-1.644817;
1584542912;490367;627;982538;1584542912;490367;-7.237672;0.830788;-4.058172;
1584542912;513550;628;8620;1584542912;513550;-4.824317;5.219359;-2.516306;
1584542912;610107;628;104609;1584542912;610107;-13.16332;1.35033;2.319981;
1584542912;721226;628;213224;1584542912;721226;-5.353435;-3.605668;2.027889;
1584542912;810313;628;302425;1584542912;810313;-13.24472;-0.6344634;-2.1883;
1584542912;855510;628;348280;1584542912;855510;-4.280833;0.5889736;0.818817;
1584542912;934064;628;439202;1584542912;934064;-6.550536;-5.710171;-0.1987187;
1584542913;26427;628;518646;1584542913;26427;-1.482011;10.58955;2.561796;
1584542913;115247;628;607363;1584542913;115247;-7.469909;8.14268;-2.956839;
1584542913;210904;628;703026;1584542913;210904;-18.78251;-3.500323;-0.05506664;
1584542913;311125;628;803205;1584542913;311125;-5.501875;4.805163;-0.1268927;
1584542913;346712;628;842969;1584542913;346712;-4.51307;1.386243;0.7015011;
1584542913;429094;628;932458;1584542913;429094;-7.594408;0.7230489;-10.78109;
1584542913;520809;629;13020;1584542913;520809;-12.07635;-0.1843535;1.015141;
1584542913;617207;629;109493;1584542913;617207;-6.682217;-4.539406;-4.479551;
1584542913;643253;629;135986;1584542913;643253;-9.495404;1.261744;-0.5746084;
1584542913;757295;629;249546;1584542913;757295;-10.54167;-0.950498;3.928885;
1584542913;833239;629;326258;1584542913;833239;-11.14501;0.7493851;-7.335834;
1584542913;934220;629;426311;1584542913;934220;7.381324;-4.469975;-1.654393;
1584542914;34316;629;526415;1584542914;34316;-6.414066;6.114791;-3.244143;
1584542914;134543;629;626636;1584542914;134543;-11.94946;-2.456451;0.8690952;
1584542914;221470;629;714593;1584542914;221470;-12.14339;-1.991976;1.582567;
1584542914;313634;629;805978;1584542914;313634;-10.78109;-3.385401;-1.103727;
1584542914;396378;629;888755;1584542914;396378;-14.69082;0.9481038;5.44202;
1584542914;415392;629;907470;1584542914;415392;-8.954314;-0.7302315;-3.476381;
1584542914;501538;629;993781;1584542914;501538;-8.865728;-3.665523;-0.8571242;
1584542914;519838;630;12146;1584542914;519838;-9.540894;4.278439;4.331111;
1584542914;601589;630;93820;1584542914;601589;-7.694964;1.891419;1.458069;
1584542914;686293;630;179007;1584542914;686293;-13.13938;-6.440403;1.431733;
1584542914;701860;630;193941;1584542914;701860;-11.57596;-4.058172;-2.643199;
1584542914;720310;630;212809;1584542914;720310;-2.492364;7.070077;2.827552;
1584542914;759159;630;256293;1584542914;759159;-9.68694;5.463568;2.106897;
1584542914;832224;630;324480;1584542914;832224;-7.149086;-1.704672;-4.031836;
1584542914;926552;630;418658;1584542914;926552;-6.007052;-2.286463;-2.413355;
1584542915;26589;630;518688;1584542915;26589;-9.775525;-1.517924;-1.405396;
1584542915;112301;630;611791;1584542915;112301;-8.046912;-2.32477;-4.436456;
1584542915;139773;630;632174;1584542915;139773;-11.98537;6.629544;-1.56102;
1584542915;160633;630;653608;1584542915;160633;-6.615179;1.716643;-0.6344634;
1584542915;182463;630;674559;1584542915;182463;-10.50815;-2.6839;-5.030218;
1584542915;277440;630;769809;1584542915;277440;-12.87362;2.961627;-1.501164;
1584542915;293533;630;793955;1584542915;293533;-10.96544;-5.121197;-3.593697;
1584542915;382408;630;874505;1584542915;382408;-9.129091;-0.4046201;-2.293645;
1584542915;399230;630;900134;1584542915;399230;-13.92707;-2.810793;-0.581791;
1584542915;482214;630;974345;1584542915;482214;-14.82969;-4.254497;0.09816227;
1584542915;498983;630;991952;1584542915;498983;-14.38915;2.8491;-0.8236054;
1584542915;516937;631;12211;1584542915;516937;-8.106767;2.133234;1.905784;
1584542915;536126;631;34312;1584542915;536126;-7.386112;2.56419;5.260061;
1584542915;633082;631;125301;1584542915;633082;-13.61343;0.3591303;0.7613561;
1584542915;702066;631;194185;1584542915;702066;-8.427589;-5.329493;-5.736507;
1584542915;718505;631;213891;1584542915;718505;-7.319075;-0.08858546;-4.623203;
1584542915;744631;631;237142;1584542915;744631;-13.23754;-2.964022;6.464345;
1584542915;782090;631;274184;1584542915;782090;-13.94862;0.5123591;-3.742137;
1584542915;852596;631;348290;1584542915;852596;-7.433996;-3.53863;1.45328;
1584542915;947988;631;440253;1584542915;947988;-13.16572;5.307945;-1.697489;
1584542915;967374;631;460045;1584542915;967374;-14.85842;-6.579266;1.929726;
1584542916;52743;631;544938;1584542916;52743;-11.31739;2.896984;-0.9457096;
1584542916;147891;631;640044;1584542916;147891;-7.249643;-4.630386;-3.73256;
1584542916;168539;631;661268;1584542916;168539;-12.48337;2.693477;-5.56173;
1584542916;252862;631;745048;1584542916;252862;-5.798757;0.3711013;-2.99754;
1584542916;272963;631;774339;1584542916;272963;-13.49611;-0.878672;5.736507;
1584542916;360639;631;853220;1584542916;360639;-10.84813;3.114856;-0.9983821;
1584542916;384379;631;885359;1584542916;384379;-7.230489;2.949656;0.8978256;
1584542916;468041;631;960390;1584542916;468041;-7.893683;6.14831;-4.175488;
1584542916;558241;632;53385;1584542916;558241;-6.019023;5.281609;1.685518;
1584542916;582187;632;74023;1584542916;582187;-9.955091;3.593697;5.645527;
1584542916;713582;632;205963;1584542916;713582;-11.28387;-3.833117;-0.8643068;
1584542916;808073;632;300876;1584542916;808073;-11.88482;-2.971204;-4.553771;
1584542916;832602;632;324719;1584542916;832602;-16.48887;1.352724;4.230554;
1584542916;855772;632;348148;1584542916;855772;-6.528988;-4.970363;-7.273585;
1584542916;962573;632;454578;1584542916;962573;-11.40119;1.414973;6.399701;
1584542917;53271;632;545500;1584542917;53271;-2.619257;0.9265561;-3.093308;
1584542917;78507;632;570562;1584542917;78507;-19.76653;2.954445;4.522647;
1584542917;163649;632;655809;1584542917;163649;-16.12016;-6.227318;-9.545682;
1584542917;193539;632;685893;1584542917;193539;-7.335834;-1.656788;4.84347;
1584542917;276731;632;769038;1584542917;276731;-5.844246;5.315128;4.206612;
1584542917;308065;632;801142;1584542917;308065;-10.59434;-4.955997;-9.208099;
1584542917;383917;632;876788;1584542917;383917;-11.74117;-0.5793968;0.4477157;
1584542917;413120;632;905877;1584542917;413120;-9.797073;3.866636;-0.3160346;
1584542917;435880;632;928962;1584542917;435880;-3.684676;-4.886566;3.177106;
1584542917;523848;633;16100;1584542917;523848;-11.98298;-4.735731;2.750938;
1584542917;548561;633;42077;1584542917;548561;-9.315839;4.771644;-3.452439;
1584542917;575093;633;68178;1584542917;575093;-10.04368;1.984793;-4.793192;
1584542917;676564;633;169950;1584542917;676564;-10.97263;-0.1508347;3.818752;
1584542917;768240;633;260423;1584542917;768240;-18.002;3.519476;0.03830723;
1584542917;793372;633;287410;1584542917;793372;-6.421249;2.032677;-2.875436;
1584542917;820612;633;312998;1584542917;820612;-15.37796;3.406949;1.455675;
1584542917;843954;633;336277;1584542917;843954;-14.4945;-0.5722142;5.114015;
1584542917;940158;633;433383;1584542917;940158;-4.225766;-0.4333505;7.366959;
1584542918;24419;633;516694;1584542918;24419;-15.59344;-10.40759;1.290475;
1584542918;59206;633;551198;1584542918;59206;-9.945514;3.720589;-3.531447;
1584542918;142102;633;634306;1584542918;142102;-17.70512;-6.607996;7.103596;
1584542918;229218;633;725320;1584542918;229218;-16.85039;-0.2896984;1.419762;
1584542918;329887;633;822021;1584542918;329887;-12.90714;0.2777274;-1.381454;
1584542918;363263;633;855287;1584542918;363263;-7.307104;-4.280833;0.5315128;
1584542918;456905;633;949286;1584542918;456905;-5.317522;0.6009446;-6.069301;
1584542918;478045;633;974448;1584542918;478045;-3.86903;0.4740519;2.197877;
1584542918;564579;634;56847;1584542918;564579;-10.05565;2.166753;2.899378;
1584542918;588859;634;81181;1584542918;588859;-12.73715;3.770868;0.9911995;
1584542918;690042;634;181931;1584542918;690042;-7.484274;1.879448;-5.130774;
1584542918;720471;634;212892;1584542918;720471;-13.96538;4.855441;2.372654;
1584542918;814538;634;306439;1584542918;814538;-20.20706;-1.154005;-6.17704;
1584542918;850264;634;342601;1584542918;850264;-5.300763;3.421314;-3.773262;
1584542918;929184;634;421306;1584542918;929184;-1.826776;2.322376;5.655104;
1584542919;19937;634;512189;1584542919;19937;-4.053383;8.944737;-3.526659;
1584542919;40592;634;536671;1584542919;40592;-10.33337;-1.608904;5.15711;
1584542919;120323;634;612540;1584542919;120323;-10.40281;-5.877765;-1.644817;
1584542919;147084;634;639276;1584542919;147084;-9.722853;11.40358;2.243367;
1584542919;172300;634;664724;1584542919;172300;-10.99657;0.9911995;2.070984;
1584542919;260422;634;752884;1584542919;260422;-5.899313;-0.1364695;-4.225766;
1584542919;292810;634;785856;1584542919;292810;-15.35162;-1.278504;6.950367;
1584542919;375229;634;867320;1584542919;375229;-6.562507;1.87466;-1.45328;
1584542919;400678;634;892996;1584542919;400678;-12.04762;3.679888;8.236053;
1584542919;479730;634;971966;1584542919;479730;-4.944026;4.649539;3.928885;
1584542919;504146;634;996790;1584542919;504146;-16.56069;-1.046266;-0.3854665;
1584542919;590036;635;85241;1584542919;590036;-12.03805;-3.849876;-11.29105;
1584542919;690053;635;181763;1584542919;690053;-4.618415;2.607285;-0.2394202;
1584542919;775599;635;267860;1584542919;775599;-11.21444;-5.336676;-5.734113;
1584542919;798706;635;292000;1584542919;798706;-7.589619;6.01184;0.5674258;
1584542919;880775;635;373029;1584542919;880775;-9.23683;4.522647;-2.636016;
1584542919;904470;635;396781;1584542919;904470;-11.25993;3.081337;4.321534;
1584542919;985553;635;477733;1584542919;985553;-8.834604;-1.029507;-2.980781;
1584542920;14006;635;512414;1584542920;14006;-9.856928;5.228936;1.596933;
1584542920;102288;635;595168;1584542920;102288;-6.576872;-1.276109;4.381389;
1584542920;138541;635;630488;1584542920;138541;-12.59829;-3.3447;-5.473145;
1584542920;221659;635;718752;1584542920;221659;-9.653421;5.494693;-0.6272808;
1584542920;315689;635;812376;1584542920;315689;-9.0429;5.312734;-0.4572925;
1584542920;410912;635;902997;1584542920;410912;-4.994305;4.853047;-4.908113;
1584542920;503127;635;997096;1584542920;503127;-5.403713;3.672705;6.983886;
1584542920;542186;636;34454;1584542920;542186;-5.319916;-3.928885;-11.93031;
1584542920;636267;636;128502;1584542920;636267;-7.596802;-4.771644;-1.731008;
1584542920;660324;636;152580;1584542920;660324;-6.943185;-0.1771709;4.10845;
1584542920;685630;636;177914;1584542920;685630;-12.95502;-0.6200982;0.9361328;
1584542920;711692;636;203992;1584542920;711692;-5.121197;-3.354276;-3.150769;
1584542920;800892;636;296746;1584542920;800892;-5.099649;2.576161;1.407791;
1584542920;833924;636;325941;1584542920;833924;-10.87446;3.021482;-0.9217677;
1584542920;921274;636;417246;1584542920;921274;-2.178724;1.529895;-2.243367;
1584542921;16633;636;508940;1584542921;16633;-14.5759;1.510741;0.5171475;
1584542921;109449;636;602605;1584542921;109449;-11.08755;-2.60968;-8.753201;
1584542921;201594;636;693774;1584542921;201594;-9.756371;-2.540248;0.9050083;
1584542921;226055;636;718145;1584542921;226055;-11.06121;-2.106897;-1.733402;
1584542921;321929;636;813975;1584542921;321929;-9.011775;-4.328717;-3.864241;
1584542921;417567;636;909940;1584542921;417567;-9.710882;4.608838;-1.297657;
1584542921;506847;637;2120;1584542921;506847;-7.958326;2.147599;-7.704541;
1584542921;530523;637;22994;1584542921;530523;-6.46195;-1.221043;0.213084;
1584542921;632719;637;125149;1584542921;632719;-11.64061;-2.195483;-3.933673;
1584542921;722038;637;214104;1584542921;722038;-7.311892;2.430115;-2.274492;
1584542921;815920;637;308872;1584542921;815920;-5.956774;9.560047;2.319981;
1584542921;851628;637;343544;1584542921;851628;-11.52569;-5.068525;-1.714248;
1584542921;938499;637;436766;1584542921;938499;-11.25993;-1.307234;0.08619126;
1584542922;34128;637;526066;1584542922;34128;-7.211335;-1.383849;-0.7757213;
1584542922;122427;637;614514;1584542922;122427;-11.26711;6.947973;-2.312799;
1584542922;212274;637;708423;1584542922;212274;-10.22803;0.02154781;-1.714248;
1584542922;312358;637;808528;1584542922;312358;-2.899378;7.563283;1.108515;
1584542922;350070;637;845748;1584542922;350070;-4.311957;5.643133;0.8451532;
1584542922;432326;637;930250;1584542922;432326;-12.45703;-0.04788403;-1.264138;
1584542922;527991;638;20269;1584542922;527991;-10.08198;0.2011129;1.199495;
1584542922;635026;638;127125;1584542922;635026;-8.623915;1.007959;-3.581726;
1584542922;660715;638;157439;1584542922;660715;-6.236896;-4.994305;-0.4213795;
1584542922;752067;638;245022;1584542922;752067;-1.766921;2.267309;2.636016;
1584542922;833062;638;325367;1584542922;833062;-2.382231;7.620744;0.8164228;
1584542922;870828;638;364181;1584542922;870828;-8.152257;5.822699;-0.2920926;
1584542922;948322;638;440784;1584542922;948322;-9.813832;-5.284003;-3.268085;
1584542922;976573;638;469449;1584542922;976573;-3.799598;-1.781286;-3.426103;
1584542923;2444;638;494510;1584542923;2444;-17.39388;-1.84593;-2.075773;
1584542923;27492;638;520661;1584542923;27492;-12.3469;-6.833052;-0.782904;
1584542923;112953;638;605123;1584542923;112953;-7.323863;4.764462;1.266533;
1584542923;147275;638;639693;1584542923;147275;-10.84334;3.65834;-2.03986;
1584542923;244962;638;737963;1584542923;244962;-16.38831;-4.505888;-5.846641;
1584542923;333906;638;833086;1584542923;333906;-12.89517;-1.766921;0.4285621;
1584542923;364287;638;856737;1584542923;364287;-6.526594;-2.925714;5.214571;
1584542923;453179;638;945443;1584542923;453179;-18.84955;-6.43322;-1.297657;
1584542923;482191;638;974247;1584542923;482191;-18.68196;-7.963115;2.568978;
1584542923;508401;639;820;1584542923;508401;-3.450045;0.866701;1.884237;
1584542923;535015;639;27168;1584542923;535015;-9.80665;0.4884171;-0.7805098;
1584542923;555905;639;48927;1584542923;555905;-9.088389;0.5219359;-5.11162;
1584542923;585454;639;77946;1584542923;585454;-13.09868;-4.493917;2.059013;
1584542923;668295;639;164712;1584542923;668295;-10.92953;3.502717;-2.92332;
1584542923;697280;639;189554;1584542923;697280;-5.920861;-2.061408;-4.206612;
1584542923;724327;639;216724;1584542923;724327;-6.076484;5.712565;5.650316;
1584542923;808472;639;300773;1584542923;808472;-11.3557;-0.5123591;2.25055;
1584542923;828086;639;324585;1584542923;828086;-11.40358;-1.726219;4.594473;
1584542923;914051;639;406128;1584542923;914051;-3.320758;1.146823;2.298434;
1584542923;947019;639;439833;1584542923;947019;-4.750096;4.074931;-3.191471;
1584542924;24027;639;516272;1584542924;24027;-15.60301;0.296881;1.242591;
1584542924;110354;639;602536;1584542924;110354;-18.3731;-1.072602;4.826711;
1584542924;134931;639;636275;1584542924;134931;-9.354146;-1.09415;3.361459;
1584542924;224126;639;716384;1584542924;224126;-13.86961;-8.542512;3.323152;
